top_k,user_id,query_id,query_mode,query_subtype,query,method,selected_event_ids,selected_event_titles,selected_event_scores,gold_event_ids,supporting_event_recall,task_status_accuracy,top1_accuracy,top3_recall,NDCG@3,token_cost,llm_can_answer
3,u001,u001_q009,task,task_context,奖学金材料当前有效计划是什么？,recency_only,u001_e014|u001_e015|u001_e016,Mixed planning for today|Mixed review and reminder|Recent irrelevant side matter,1.0|1.0|1.0,u001_e008|u001_e020,0.0,1.0,0.0,0.0,0.0,252,0.0
3,u001,u001_q009,task,task_context,奖学金材料当前有效计划是什么？,similarity_only,u001_e004|u001_e008|u001_e020,奖学金材料 planning|奖学金材料 status update|Superseded MU distractor,0.112903|0.107692|0.085714,u001_e008|u001_e020,1.0,1.0,0.0,1.0,0.6590018048024133,228,1.0
3,u001,u001_q009,task,task_context,奖学金材料当前有效计划是什么？,recency_similarity_hybrid,u001_e018|u001_e014|u001_e015,Urgent wrong domain|Mixed planning for today|Mixed review and reminder,0.471711|0.456627|0.45,u001_e008|u001_e020,0.0,1.0,0.0,0.0,0.0,258,0.0
3,u001,u001_q009,task,task_context,奖学金材料当前有效计划是什么？,proposed_TMT_decay_event_memory,u001_e004|u001_e008|u001_e020,奖学金材料 planning|奖学金材料 status update|Superseded MU distractor,0.721008|0.718394|0.649366,u001_e008|u001_e020,1.0,1.0,0.0,1.0,0.6590018048024133,228,1.0
1,u001,u001_q010,task,task_dependency,做课程项目汇报前还缺什么依赖？,recency_only,u001_e014,Mixed planning for today,1.0,u001_e009|u001_e014,0.5,0.0,1.0,0.5,0.46927872602275644,93,0.0
1,u001,u001_q010,task,task_dependency,做课程项目汇报前还缺什么依赖？,similarity_only,u001_e009,课程项目汇报 dependency discussion,0.147541,u001_e009|u001_e014,0.5,1.0,1.0,0.5,0.7039180890341347,86,0.0
1,u001,u001_q010,task,task_dependency,做课程项目汇报前还缺什么依赖？,recency_similarity_hybrid,u001_e018,Urgent wrong domain,0.495205,u001_e009|u001_e014,0.0,0.0,0.0,0.0,0.0,83,0.0
1,u001,u001_q010,task,task_dependency,做课程项目汇报前还缺什么依赖？,proposed_TMT_decay_event_memory,u001_e009,课程项目汇报 dependency discussion,0.793026,u001_e009|u001_e014,0.5,1.0,1.0,0.5,0.7039180890341347,86,0.0
2,u001,u001_q010,task,task_dependency,做课程项目汇报前还缺什么依赖？,recency_only,u001_e014|u001_e015,Mixed planning for today|Mixed review and reminder,1.0|1.0,u001_e009|u001_e014,0.5,0.0,1.0,0.5,0.46927872602275644,175,0.0
2,u001,u001_q010,task,task_dependency,做课程项目汇报前还缺什么依赖？,similarity_only,u001_e009|u001_e005,课程项目汇报 dependency discussion|课程项目汇报 status update,0.147541|0.109091,u001_e009|u001_e014,0.5,1.0,1.0,0.5,0.7039180890341347,150,0.0
2,u001,u001_q010,task,task_dependency,做课程项目汇报前还缺什么依赖？,recency_similarity_hybrid,u001_e018|u001_e014,Urgent wrong domain|Mixed planning for today,0.495205|0.492308,u001_e009|u001_e014,0.5,0.0,0.0,0.5,0.2960819109658652,175,0.0
2,u001,u001_q010,task,task_dependency,做课程项目汇报前还缺什么依赖？,proposed_TMT_decay_event_memory,u001_e009|u001_e014,课程项目汇报 dependency discussion|Mixed planning for today,0.793026|0.751565,u001_e009|u001_e014,1.0,1.0,1.0,1.0,1.0,178,1.0
3,u001,u001_q010,task,task_dependency,做课程项目汇报前还缺什么依赖？,recency_only,u001_e014|u001_e015|u001_e016,Mixed planning for today|Mixed review and reminder|Recent irrelevant side matter,1.0|1.0|1.0,u001_e009|u001_e014,0.5,0.0,1.0,0.5,0.46927872602275644,252,0.0
3,u001,u001_q010,task,task_dependency,做课程项目汇报前还缺什么依赖？,similarity_only,u001_e009|u001_e005|u001_e007,课程项目汇报 dependency discussion|课程项目汇报 status update|健身计划 status update,0.147541|0.109091|0.088235,u001_e009|u001_e014,0.5,1.0,1.0,0.5,0.7039180890341347,222,0.0
3,u001,u001_q010,task,task_dependency,做课程项目汇报前还缺什么依赖？,recency_similarity_hybrid,u001_e018|u001_e014|u001_e015,Urgent wrong domain|Mixed planning for today|Mixed review and reminder,0.495205|0.492308|0.472297,u001_e009|u001_e014,0.5,0.0,0.0,0.5,0.2960819109658652,258,0.0
3,u001,u001_q010,task,task_dependency,做课程项目汇报前还缺什么依赖？,proposed_TMT_decay_event_memory,u001_e009|u001_e014|u001_e001,课程项目汇报 dependency discussion|Mixed planning for today|课程项目汇报 planning,0.793026|0.751565|0.677885,u001_e009|u001_e014,1.0,1.0,1.0,1.0,1.0,240,1.0
1,u001,u001_q011,task,task_dependency,论文实验复现卡住的前置条件是什么？,recency_only,u001_e014,Mixed planning for today,1.0,u001_e010|u001_e006|u001_e015,0.0,1.0,0.0,0.0,0.0,93,0.0
1,u001,u001_q011,task,task_dependency,论文实验复现卡住的前置条件是什么？,similarity_only,u001_e010,论文实验复现 dependency discussion,0.107692,u001_e010|u001_e006|u001_e015,0.3333333333333333,1.0,1.0,0.3333333333333333,0.5090967735771897,82,0.0
1,u001,u001_q011,task,task_dependency,论文实验复现卡住的前置条件是什么？,recency_similarity_hybrid,u001_e015,Mixed review and reminder,0.495205,u001_e010|u001_e006|u001_e015,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3393978490514598,83,0.0
1,u001,u001_q011,task,task_dependency,论文实验复现卡住的前置条件是什么？,proposed_TMT_decay_event_memory,u001_e010,论文实验复现 dependency discussion,0.778202,u001_e010|u001_e006|u001_e015,0.3333333333333333,1.0,1.0,0.3333333333333333,0.5090967735771897,82,0.0
2,u001,u001_q011,task,task_dependency,论文实验复现卡住的前置条件是什么？,recency_only,u001_e014|u001_e015,Mixed planning for today|Mixed review and reminder,1.0|1.0,u001_e010|u001_e006|u001_e015,0.3333333333333333,1.0,0.0,0.3333333333333333,0.21413620126472027,175,0.0
2,u001,u001_q011,task,task_dependency,论文实验复现卡住的前置条件是什么？,similarity_only,u001_e010|u001_e002,论文实验复现 dependency discussion|论文实验复现 planning,0.107692|0.104478,u001_e010|u001_e006|u001_e015,0.3333333333333333,1.0,1.0,0.3333333333333333,0.5090967735771897,146,0.0
2,u001,u001_q011,task,task_dependency,论文实验复现卡住的前置条件是什么？,recency_similarity_hybrid,u001_e015|u001_e016,Mixed review and reminder|Recent irrelevant side matter,0.495205|0.464667,u001_e010|u001_e006|u001_e015,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3393978490514598,160,0.0
2,u001,u001_q011,task,task_dependency,论文实验复现卡住的前置条件是什么？,proposed_TMT_decay_event_memory,u001_e010|u001_e006,论文实验复现 dependency discussion|论文实验复现 status update,0.778202|0.716925,u001_e010|u001_e006|u001_e015,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8303010754742701,156,0.0
3,u001,u001_q011,task,task_dependency,论文实验复现卡住的前置条件是什么？,recency_only,u001_e014|u001_e015|u001_e016,Mixed planning for today|Mixed review and reminder|Recent irrelevant side matter,1.0|1.0|1.0,u001_e010|u001_e006|u001_e015,0.3333333333333333,1.0,0.0,0.3333333333333333,0.21413620126472027,252,0.0
3,u001,u001_q011,task,task_dependency,论文实验复现卡住的前置条件是什么？,similarity_only,u001_e010|u001_e002|u001_e006,论文实验复现 dependency discussion|论文实验复现 planning|论文实验复现 status update,0.107692|0.104478|0.088235,u001_e010|u001_e006|u001_e015,0.6666666666666666,1.0,1.0,0.6666666666666666,0.7636451603657846,220,0.0
3,u001,u001_q011,task,task_dependency,论文实验复现卡住的前置条件是什么？,recency_similarity_hybrid,u001_e015|u001_e016|u001_e018,Mixed review and reminder|Recent irrelevant side matter|Urgent wrong domain,0.495205|0.464667|0.456875,u001_e010|u001_e006|u001_e015,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3393978490514598,243,0.0
3,u001,u001_q011,task,task_dependency,论文实验复现卡住的前置条件是什么？,proposed_TMT_decay_event_memory,u001_e010|u001_e006|u001_e009,论文实验复现 dependency discussion|论文实验复现 status update|课程项目汇报 dependency discussion,0.778202|0.716925|0.658576,u001_e010|u001_e006|u001_e015,0.6666666666666666,1.0,1.0,0.6666666666666666,0.8303010754742701,242,0.0
1,u001,u001_q012,chat,chat_preference,我做计划时有什么稳定偏好？,recency_only,u001_e014,Mixed planning for today,1.0,u001_e011|u001_e019,0.0,,0.0,0.0,0.0,93,0.0
1,u001,u001_q012,chat,chat_preference,我做计划时有什么稳定偏好？,similarity_only,u001_e019,Old but stable preference,0.092308,u001_e011|u001_e019,0.5,,1.0,0.5,0.6131471927654584,85,0.0
1,u001,u001_q012,chat,chat_preference,我做计划时有什么稳定偏好？,recency_similarity_hybrid,u001_e014,Mixed planning for today,0.478205,u001_e011|u001_e019,0.0,,0.0,0.0,0.0,93,0.0
1,u001,u001_q012,chat,chat_preference,我做计划时有什么稳定偏好？,proposed_TMT_decay_event_memory,u001_e011,Stable preference and profile,0.710729,u001_e011|u001_e019,0.5,,1.0,0.5,0.6131471927654584,56,0.0
2,u001,u001_q012,chat,chat_preference,我做计划时有什么稳定偏好？,recency_only,u001_e014|u001_e015,Mixed planning for today|Mixed review and reminder,1.0|1.0,u001_e011|u001_e019,0.0,,0.0,0.0,0.0,175,0.0
2,u001,u001_q012,chat,chat_preference,我做计划时有什么稳定偏好？,similarity_only,u001_e019|u001_e011,Old but stable preference|Stable preference and profile,0.092308|0.065934,u001_e011|u001_e019,1.0,,1.0,1.0,1.0,141,1.0
2,u001,u001_q012,chat,chat_preference,我做计划时有什么稳定偏好？,recency_similarity_hybrid,u001_e014|u001_e015,Mixed planning for today|Mixed review and reminder,0.478205|0.472917,u001_e011|u001_e019,0.0,,0.0,0.0,0.0,175,0.0
2,u001,u001_q012,chat,chat_preference,我做计划时有什么稳定偏好？,proposed_TMT_decay_event_memory,u001_e011|u001_e015,Stable preference and profile|Mixed review and reminder,0.710729|0.638145,u001_e011|u001_e019,0.5,,1.0,0.5,0.6131471927654584,139,0.0
3,u001,u001_q012,chat,chat_preference,我做计划时有什么稳定偏好？,recency_only,u001_e014|u001_e015|u001_e016,Mixed planning for today|Mixed review and reminder|Recent irrelevant side matter,1.0|1.0|1.0,u001_e011|u001_e019,0.0,,0.0,0.0,0.0,252,0.0
3,u001,u001_q012,chat,chat_preference,我做计划时有什么稳定偏好？,similarity_only,u001_e019|u001_e011|u001_e014,Old but stable preference|Stable preference and profile|Mixed planning for today,0.092308|0.065934|0.051282,u001_e011|u001_e019,1.0,,1.0,1.0,1.0,233,1.0
3,u001,u001_q012,chat,chat_preference,我做计划时有什么稳定偏好？,recency_similarity_hybrid,u001_e014|u001_e015|u001_e018,Mixed planning for today|Mixed review and reminder|Urgent wrong domain,0.478205|0.472917|0.472297,u001_e011|u001_e019,0.0,,0.0,0.0,0.0,258,0.0
3,u001,u001_q012,chat,chat_preference,我做计划时有什么稳定偏好？,proposed_TMT_decay_event_memory,u001_e011|u001_e015|u001_e013,Stable preference and profile|Mixed review and reminder|Updated preference record,0.710729|0.638145|0.608411,u001_e011|u001_e019,0.5,,1.0,0.5,0.6131471927654584,211,0.0
1,u001,u001_q013,chat,chat_preference,关于深度工作时间，我现在应该遵循哪个偏好？,recency_only,u001_e014,Mixed planning for today,1.0,u001_e013|u001_e012,0.0,,0.0,0.0,0.0,93,0.0
1,u001,u001_q013,chat,chat_preference,关于深度工作时间，我现在应该遵循哪个偏好？,similarity_only,u001_e013,Updated preference record,0.117647,u001_e013|u001_e012,0.5,,1.0,0.5,0.8262346571285599,73,0.0
1,u001,u001_q013,chat,chat_preference,关于深度工作时间，我现在应该遵循哪个偏好？,recency_similarity_hybrid,u001_e014,Mixed planning for today,0.482738,u001_e013|u001_e012,0.0,,0.0,0.0,0.0,93,0.0
1,u001,u001_q013,chat,chat_preference,关于深度工作时间，我现在应该遵循哪个偏好？,proposed_TMT_decay_event_memory,u001_e011,Stable preference and profile,0.685558,u001_e013|u001_e012,0.0,,0.0,0.0,0.0,56,0.0
2,u001,u001_q013,chat,chat_preference,关于深度工作时间，我现在应该遵循哪个偏好？,recency_only,u001_e014|u001_e015,Mixed planning for today|Mixed review and reminder,1.0|1.0,u001_e013|u001_e012,0.0,,0.0,0.0,0.0,175,0.0
2,u001,u001_q013,chat,chat_preference,关于深度工作时间，我现在应该遵循哪个偏好？,similarity_only,u001_e013|u001_e012,Updated preference record|Old preference record,0.117647|0.082192,u001_e013|u001_e012,1.0,,1.0,1.0,1.0,144,1.0
2,u001,u001_q013,chat,chat_preference,关于深度工作时间，我现在应该遵循哪个偏好？,recency_similarity_hybrid,u001_e014|u001_e013,Mixed planning for today|Updated preference record,0.482738|0.479733,u001_e013|u001_e012,0.5,,0.0,0.5,0.52129602861432,165,0.0
2,u001,u001_q013,chat,chat_preference,关于深度工作时间，我现在应该遵循哪个偏好？,proposed_TMT_decay_event_memory,u001_e011|u001_e013,Stable preference and profile|Updated preference record,0.685558|0.685525,u001_e013|u001_e012,0.5,,0.0,0.5,0.52129602861432,128,0.0
3,u001,u001_q013,chat,chat_preference,关于深度工作时间，我现在应该遵循哪个偏好？,recency_only,u001_e014|u001_e015|u001_e016,Mixed planning for today|Mixed review and reminder|Recent irrelevant side matter,1.0|1.0|1.0,u001_e013|u001_e012,0.0,,0.0,0.0,0.0,252,0.0
3,u001,u001_q013,chat,chat_preference,关于深度工作时间，我现在应该遵循哪个偏好？,similarity_only,u001_e013|u001_e012|u001_e019,Updated preference record|Old preference record|Old but stable preference,0.117647|0.082192|0.068493,u001_e013|u001_e012,1.0,,1.0,1.0,1.0,229,1.0
3,u001,u001_q013,chat,chat_preference,关于深度工作时间，我现在应该遵循哪个偏好？,recency_similarity_hybrid,u001_e014|u001_e013|u001_e016,Mixed planning for today|Updated preference record|Recent irrelevant side matter,0.482738|0.479733|0.478947,u001_e013|u001_e012,0.5,,0.0,0.5,0.52129602861432,242,0.0
3,u001,u001_q013,chat,chat_preference,关于深度工作时间，我现在应该遵循哪个偏好？,proposed_TMT_decay_event_memory,u001_e011|u001_e013|u001_e015,Stable preference and profile|Updated preference record|Mixed review and reminder,0.685558|0.685525|0.656403,u001_e013|u001_e012,0.5,,0.0,0.5,0.52129602861432,211,0.0
1,u001,u001_q014,chat,chat_profile,我的背景和主要任务场景是什么？,recency_only,u001_e014,Mixed planning for today,1.0,u001_e011|u001_e001,0.0,,0.0,0.0,0.0,93,0.0
1,u001,u001_q014,chat,chat_profile,我的背景和主要任务场景是什么？,similarity_only,u001_e016,Recent irrelevant side matter,0.072464,u001_e011|u001_e001,0.0,,0.0,0.0,0.0,77,0.0
1,u001,u001_q014,chat,chat_profile,我的背景和主要任务场景是什么？,recency_similarity_hybrid,u001_e016,Recent irrelevant side matter,0.489855,u001_e011|u001_e001,0.0,,0.0,0.0,0.0,77,0.0
1,u001,u001_q014,chat,chat_profile,我的背景和主要任务场景是什么？,proposed_TMT_decay_event_memory,u001_e011,Stable preference and profile,0.620478,u001_e011|u001_e001,0.5,,1.0,0.5,0.7039180890341347,56,0.0
2,u001,u001_q014,chat,chat_profile,我的背景和主要任务场景是什么？,recency_only,u001_e014|u001_e015,Mixed planning for today|Mixed review and reminder,1.0|1.0,u001_e011|u001_e001,0.0,,0.0,0.0,0.0,175,0.0
2,u001,u001_q014,chat,chat_profile,我的背景和主要任务场景是什么？,similarity_only,u001_e016|u001_e011,Recent irrelevant side matter|Stable preference and profile,0.072464|0.065217,u001_e011|u001_e001,0.5,,0.0,0.5,0.44412286644879784,133,0.0
2,u001,u001_q014,chat,chat_profile,我的背景和主要任务场景是什么？,recency_similarity_hybrid,u001_e016|u001_e015,Recent irrelevant side matter|Mixed review and reminder,0.489855|0.480556,u001_e011|u001_e001,0.0,,0.0,0.0,0.0,160,0.0
2,u001,u001_q014,chat,chat_profile,我的背景和主要任务场景是什么？,proposed_TMT_decay_event_memory,u001_e011|u001_e013,Stable preference and profile|Updated preference record,0.620478|0.528309,u001_e011|u001_e001,0.5,,1.0,0.5,0.7039180890341347,128,0.0
3,u001,u001_q014,chat,chat_profile,我的背景和主要任务场景是什么？,recency_only,u001_e014|u001_e015|u001_e016,Mixed planning for today|Mixed review and reminder|Recent irrelevant side matter,1.0|1.0|1.0,u001_e011|u001_e001,0.0,,0.0,0.0,0.0,252,0.0
3,u001,u001_q014,chat,chat_profile,我的背景和主要任务场景是什么？,similarity_only,u001_e016|u001_e011|u001_e002,Recent irrelevant side matter|Stable preference and profile|论文实验复现 planning,0.072464|0.065217|0.059701,u001_e011|u001_e001,0.5,,0.0,0.5,0.44412286644879784,197,0.0
3,u001,u001_q014,chat,chat_profile,我的背景和主要任务场景是什么？,recency_similarity_hybrid,u001_e016|u001_e015|u001_e018,Recent irrelevant side matter|Mixed review and reminder|Urgent wrong domain,0.489855|0.480556|0.457143,u001_e011|u001_e001,0.0,,0.0,0.0,0.0,243,0.0
3,u001,u001_q014,chat,chat_profile,我的背景和主要任务场景是什么？,proposed_TMT_decay_event_memory,u001_e011|u001_e013|u001_e015,Stable preference and profile|Updated preference record|Mixed review and reminder,0.620478|0.528309|0.506019,u001_e011|u001_e001,0.5,,1.0,0.5,0.7039180890341347,211,0.0
1,u001,u001_q015,chat,chat_history,之前我提过哪些和提醒方式有关的要求？,recency_only,u001_e014,Mixed planning for today,1.0,u001_e011|u001_e015,0.0,,0.0,0.0,0.0,93,0.0
1,u001,u001_q015,chat,chat_history,之前我提过哪些和提醒方式有关的要求？,similarity_only,u001_e015,Mixed review and reminder,0.067568,u001_e011|u001_e015,0.5,,1.0,0.5,0.6131471927654584,83,0.0
1,u001,u001_q015,chat,chat_history,之前我提过哪些和提醒方式有关的要求？,recency_similarity_hybrid,u001_e015,Mixed review and reminder,0.487162,u001_e011|u001_e015,0.5,,1.0,0.5,0.6131471927654584,83,0.0
