top_k,user_id,query_id,query_mode,query_subtype,query,method,selected_memory_ids,selected_event_ids,selected_memory_types,selected_memory_scores,gold_memory_ids,gold_event_ids,memory_recall,memory_NDCG,memory_top1_accuracy,todo_recall,non_todo_recall,completed_task_error_rate,todo_intrusion_rate,deadline_ranking_accuracy,memory_token_cost
1,u001,u001_q005,task,task_status,课程项目汇报还有什么没完成？,recency_similarity_hybrid,u001_m070,u001_e018,constraint,0.566173,u001_m018|u001_m002|u001_m065,u001_e005|u001_e001|u001_e017,0.0,0.0,0.0,0.0,0.0,,,,22
1,u001,u001_q005,task,task_status,课程项目汇报还有什么没完成？,proposed_TMT_decay_event_memory,u001_m002,u001_e001,todo,0.652675,u001_m018|u001_m002|u001_m065,u001_e005|u001_e001|u001_e017,0.3333333333333333,1.0,1.0,0.5,0.0,,,,17
3,u001,u001_q005,task,task_status,课程项目汇报还有什么没完成？,recency_only,u001_m056|u001_m060|u001_m064,u001_e014|u001_e015|u001_e016,fact|fact|fact,1.0|1.0|1.0,u001_m018|u001_m002|u001_m065,u001_e005|u001_e001|u001_e017,0.0,0.0,0.0,0.0,0.0,,,,87
3,u001,u001_q005,task,task_status,课程项目汇报还有什么没完成？,similarity_only,u001_m017|u001_m020|u001_m035,u001_e005|u001_e005|u001_e009,todo|todo|constraint,0.333333|0.3|0.3,u001_m018|u001_m002|u001_m065,u001_e005|u001_e001|u001_e017,0.0,0.0,0.0,0.0,0.0,,,,37
3,u001,u001_q005,task,task_status,课程项目汇报还有什么没完成？,recency_similarity_hybrid,u001_m070|u001_m054|u001_m053,u001_e018|u001_e014|u001_e014,constraint|todo|constraint,0.566173|0.544847|0.539177,u001_m018|u001_m002|u001_m065,u001_e005|u001_e001|u001_e017,0.0,0.0,0.0,0.0,0.0,,,,63
3,u001,u001_q005,task,task_status,课程项目汇报还有什么没完成？,proposed_TMT_decay_event_memory,u001_m002|u001_m001|u001_m018,u001_e001|u001_e001|u001_e005,todo|todo|status_update,0.652675|0.649313|0.647481,u001_m018|u001_m002|u001_m065,u001_e005|u001_e001|u001_e017,0.6666666666666666,0.8344475896326595,1.0,0.5,1.0,,,,50
5,u001,u001_q005,task,task_status,课程项目汇报还有什么没完成？,recency_only,u001_m056|u001_m060|u001_m064|u001_m072|u001_m071,u001_e014|u001_e015|u001_e016|u001_e018|u001_e018,fact|fact|fact|fact|fact,1.0|1.0|1.0|1.0|0.996672,u001_m018|u001_m002|u001_m065,u001_e005|u001_e001|u001_e017,0.0,0.0,0.0,0.0,0.0,,,,125
5,u001,u001_q005,task,task_status,课程项目汇报还有什么没完成？,similarity_only,u001_m017|u001_m020|u001_m035|u001_m003|u001_m067,u001_e005|u001_e005|u001_e009|u001_e001|u001_e017,todo|todo|constraint|fact|fact,0.333333|0.3|0.3|0.285714|0.285714,u001_m018|u001_m002|u001_m065,u001_e005|u001_e001|u001_e017,0.0,0.0,0.0,0.0,0.0,,,,64
5,u001,u001_q005,task,task_status,课程项目汇报还有什么没完成？,recency_similarity_hybrid,u001_m070|u001_m054|u001_m053|u001_m056|u001_m060,u001_e018|u001_e014|u001_e014|u001_e014|u001_e015,constraint|todo|constraint|fact|fact,0.566173|0.544847|0.539177|0.45|0.45,u001_m018|u001_m002|u001_m065,u001_e005|u001_e001|u001_e017,0.0,0.0,0.0,0.0,0.0,,,,119
5,u001,u001_q005,task,task_status,课程项目汇报还有什么没完成？,proposed_TMT_decay_event_memory,u001_m002|u001_m001|u001_m018|u001_m054|u001_m034,u001_e001|u001_e001|u001_e005|u001_e014|u001_e009,todo|todo|status_update|todo|todo,0.652675|0.649313|0.647481|0.642505|0.632107,u001_m018|u001_m002|u001_m065,u001_e005|u001_e001|u001_e017,0.6666666666666666,0.8344475896326595,1.0,0.5,1.0,,,,91
10,u001,u001_q005,task,task_status,课程项目汇报还有什么没完成？,recency_only,u001_m056|u001_m060|u001_m064|u001_m072|u001_m071|u001_m070|u001_m069|u001_m063|u001_m062|u001_m061,u001_e014|u001_e015|u001_e016|u001_e018|u001_e018|u001_e018|u001_e018|u001_e016|u001_e016|u001_e016,fact|fact|fact|fact|fact|constraint|todo|todo|constraint|fact,1.0|1.0|1.0|1.0|0.996672|0.996257|0.995842|0.948064|0.947669|0.947274,u001_m018|u001_m002|u001_m065,u001_e005|u001_e001|u001_e017,0.0,0.0,0.0,0.0,0.0,,,,201
10,u001,u001_q005,task,task_status,课程项目汇报还有什么没完成？,similarity_only,u001_m017|u001_m020|u001_m035|u001_m003|u001_m067|u001_m018|u001_m033|u001_m065|u001_m002|u001_m019,u001_e005|u001_e005|u001_e009|u001_e001|u001_e017|u001_e005|u001_e009|u001_e017|u001_e001|u001_e005,todo|todo|constraint|fact|fact|status_update|dependency|todo|todo|fact,0.333333|0.3|0.3|0.285714|0.285714|0.272727|0.272727|0.272727|0.26087|0.26087,u001_m018|u001_m002|u001_m065,u001_e005|u001_e001|u001_e017,1.0,0.42411752333128655,0.0,1.0,1.0,,,,146
10,u001,u001_q005,task,task_status,课程项目汇报还有什么没完成？,recency_similarity_hybrid,u001_m070|u001_m054|u001_m053|u001_m056|u001_m060|u001_m064|u001_m072|u001_m071|u001_m069|u001_m035,u001_e018|u001_e014|u001_e014|u001_e014|u001_e015|u001_e016|u001_e018|u001_e018|u001_e018|u001_e009,constraint|todo|constraint|fact|fact|fact|fact|fact|todo|constraint,0.566173|0.544847|0.539177|0.45|0.45|0.45|0.45|0.448502|0.448129|0.439307,u001_m018|u001_m002|u001_m065,u001_e005|u001_e001|u001_e017,0.0,0.0,0.0,0.0,0.0,,,,216
10,u001,u001_q005,task,task_status,课程项目汇报还有什么没完成？,proposed_TMT_decay_event_memory,u001_m002|u001_m001|u001_m018|u001_m054|u001_m034|u001_m017|u001_m065|u001_m020|u001_m053|u001_m033,u001_e001|u001_e001|u001_e005|u001_e014|u001_e009|u001_e005|u001_e017|u001_e005|u001_e014|u001_e009,todo|todo|status_update|todo|todo|todo|todo|todo|constraint|dependency,0.652675|0.649313|0.647481|0.642505|0.632107|0.559487|0.547941|0.531413|0.520256|0.496641,u001_m018|u001_m002|u001_m065,u001_e005|u001_e001|u001_e017,1.0,0.8962585221980417,1.0,1.0,1.0,,,,165
1,u001,u001_q006,task,task_status,论文实验复现的资料收集完成了吗？,recency_only,u001_m056,u001_e014,fact,1.0,u001_m021|u001_m022,u001_e006,0.0,0.0,0.0,0.0,0.0,,,,29
1,u001,u001_q006,task,task_status,论文实验复现的资料收集完成了吗？,similarity_only,u001_m007,u001_e002,preference,0.285714,u001_m021|u001_m022,u001_e006,0.0,0.0,0.0,0.0,0.0,,,,12
1,u001,u001_q006,task,task_status,论文实验复现的资料收集完成了吗？,recency_similarity_hybrid,u001_m058,u001_e015,todo,0.561137,u001_m021|u001_m022,u001_e006,0.0,0.0,0.0,0.0,0.0,,,,15
1,u001,u001_q006,task,task_status,论文实验复现的资料收集完成了吗？,proposed_TMT_decay_event_memory,u001_m022,u001_e006,status_update,0.624004,u001_m021|u001_m022,u001_e006,0.5,0.6666666666666666,1.0,0.0,1.0,,,,17
3,u001,u001_q006,task,task_status,论文实验复现的资料收集完成了吗？,recency_only,u001_m056|u001_m060|u001_m064,u001_e014|u001_e015|u001_e016,fact|fact|fact,1.0|1.0|1.0,u001_m021|u001_m022,u001_e006,0.0,0.0,0.0,0.0,0.0,,,,87
3,u001,u001_q006,task,task_status,论文实验复现的资料收集完成了吗？,similarity_only,u001_m007|u001_m021|u001_m023,u001_e002|u001_e006|u001_e006,preference|todo|dependency,0.285714|0.285714|0.285714,u001_m021|u001_m022,u001_e006,0.5,0.44412286644879784,0.0,1.0,0.0,,,,35
3,u001,u001_q006,task,task_status,论文实验复现的资料收集完成了吗？,recency_similarity_hybrid,u001_m058|u001_m057|u001_m037,u001_e015|u001_e015|u001_e010,todo|preference|dependency,0.561137|0.549485|0.454168,u001_m021|u001_m022,u001_e006,0.0,0.0,0.0,0.0,0.0,,,,47
3,u001,u001_q006,task,task_status,论文实验复现的资料收集完成了吗？,proposed_TMT_decay_event_memory,u001_m022|u001_m058|u001_m005,u001_e006|u001_e015|u001_e002,status_update|todo|todo,0.624004|0.602756|0.592552,u001_m021|u001_m022,u001_e006,0.5,0.46927872602275644,1.0,0.0,1.0,,,,48
5,u001,u001_q006,task,task_status,论文实验复现的资料收集完成了吗？,recency_only,u001_m056|u001_m060|u001_m064|u001_m072|u001_m071,u001_e014|u001_e015|u001_e016|u001_e018|u001_e018,fact|fact|fact|fact|fact,1.0|1.0|1.0|1.0|0.996672,u001_m021|u001_m022,u001_e006,0.0,0.0,0.0,0.0,0.0,,,,125
5,u001,u001_q006,task,task_status,论文实验复现的资料收集完成了吗？,similarity_only,u001_m007|u001_m021|u001_m023|u001_m037|u001_m008,u001_e002|u001_e006|u001_e006|u001_e010|u001_e002,preference|todo|dependency|dependency|fact,0.285714|0.285714|0.285714|0.272727|0.26087,u001_m021|u001_m022,u001_e006,0.5,0.44412286644879784,0.0,1.0,0.0,,,,62
5,u001,u001_q006,task,task_status,论文实验复现的资料收集完成了吗？,recency_similarity_hybrid,u001_m058|u001_m057|u001_m037|u001_m056|u001_m060,u001_e015|u001_e015|u001_e010|u001_e014|u001_e015,todo|preference|dependency|fact|fact,0.561137|0.549485|0.454168|0.45|0.45,u001_m021|u001_m022,u001_e006,0.0,0.0,0.0,0.0,0.0,,,,103
5,u001,u001_q006,task,task_status,论文实验复现的资料收集完成了吗？,proposed_TMT_decay_event_memory,u001_m022|u001_m058|u001_m005|u001_m038|u001_m006,u001_e006|u001_e015|u001_e002|u001_e010|u001_e002,status_update|todo|todo|todo|todo,0.624004|0.602756|0.592552|0.568724|0.568,u001_m021|u001_m022,u001_e006,0.5,0.46927872602275644,1.0,0.0,1.0,,,,83
10,u001,u001_q006,task,task_status,论文实验复现的资料收集完成了吗？,recency_only,u001_m056|u001_m060|u001_m064|u001_m072|u001_m071|u001_m070|u001_m069|u001_m063|u001_m062|u001_m061,u001_e014|u001_e015|u001_e016|u001_e018|u001_e018|u001_e018|u001_e018|u001_e016|u001_e016|u001_e016,fact|fact|fact|fact|fact|constraint|todo|todo|constraint|fact,1.0|1.0|1.0|1.0|0.996672|0.996257|0.995842|0.948064|0.947669|0.947274,u001_m021|u001_m022,u001_e006,0.0,0.0,0.0,0.0,0.0,,,,201
10,u001,u001_q006,task,task_status,论文实验复现的资料收集完成了吗？,similarity_only,u001_m007|u001_m021|u001_m023|u001_m037|u001_m008|u001_m039|u001_m058|u001_m006|u001_m057|u001_m005,u001_e002|u001_e006|u001_e006|u001_e010|u001_e002|u001_e010|u001_e015|u001_e002|u001_e015|u001_e002,preference|todo|dependency|dependency|fact|constraint|todo|todo|preference|todo,0.285714|0.285714|0.285714|0.272727|0.26087|0.26087|0.26087|0.24|0.24|0.222222,u001_m021|u001_m022,u001_e006,0.5,0.44412286644879784,0.0,1.0,0.0,,,,139
10,u001,u001_q006,task,task_status,论文实验复现的资料收集完成了吗？,recency_similarity_hybrid,u001_m058|u001_m057|u001_m037|u001_m056|u001_m060|u001_m064|u001_m072|u001_m071|u001_m070|u001_m069,u001_e015|u001_e015|u001_e010|u001_e014|u001_e015|u001_e016|u001_e018|u001_e018|u001_e018|u001_e018,todo|preference|dependency|fact|fact|fact|fact|fact|constraint|todo,0.561137|0.549485|0.454168|0.45|0.45|0.45|0.45|0.448502|0.448316|0.448129,u001_m021|u001_m022,u001_e006,0.0,0.0,0.0,0.0,0.0,,,,208
10,u001,u001_q006,task,task_status,论文实验复现的资料收集完成了吗？,proposed_TMT_decay_event_memory,u001_m022|u001_m058|u001_m005|u001_m038|u001_m006|u001_m021|u001_m018|u001_m050|u001_m034|u001_m029,u001_e006|u001_e015|u001_e002|u001_e010|u001_e002|u001_e006|u001_e005|u001_e013|u001_e009|u001_e008,status_update|todo|todo|todo|todo|todo|status_update|status_update|todo|status_update,0.624004|0.602756|0.592552|0.568724|0.568|0.536979|0.513542|0.489008|0.488261|0.475479,u001_m021|u001_m022,u001_e006,1.0,0.7200194084720598,1.0,1.0,1.0,,,,167
1,u001,u001_q007,task,task_status,健身计划那个过期事项现在应该怎么处理？,recency_only,u001_m056,u001_e014,fact,1.0,u001_m025|u001_m026,u001_e007,0.0,0.0,0.0,0.0,0.0,,,,29
1,u001,u001_q007,task,task_status,健身计划那个过期事项现在应该怎么处理？,similarity_only,u001_m026,u001_e007,constraint,0.166667,u001_m025|u001_m026,u001_e007,0.5,1.0,1.0,0.0,1.0,,,,14
1,u001,u001_q007,task,task_status,健身计划那个过期事项现在应该怎么处理？,recency_similarity_hybrid,u001_m071,u001_e018,fact,0.536502,u001_m025|u001_m026,u001_e007,0.0,0.0,0.0,0.0,0.0,,,,12
1,u001,u001_q007,task,task_status,健身计划那个过期事项现在应该怎么处理？,proposed_TMT_decay_event_memory,u001_m069,u001_e018,todo,0.57885,u001_m025|u001_m026,u001_e007,0.0,0.0,0.0,0.0,0.0,,,,15
3,u001,u001_q007,task,task_status,健身计划那个过期事项现在应该怎么处理？,recency_only,u001_m056|u001_m060|u001_m064,u001_e014|u001_e015|u001_e016,fact|fact|fact,1.0|1.0|1.0,u001_m025|u001_m026,u001_e007,0.0,0.0,0.0,0.0,0.0,,,,87
3,u001,u001_q007,task,task_status,健身计划那个过期事项现在应该怎么处理？,similarity_only,u001_m026|u001_m010|u001_m027,u001_e007|u001_e003|u001_e007,constraint|preference|todo,0.166667|0.16|0.16,u001_m025|u001_m026,u001_e007,0.5,0.6131471927654584,1.0,0.0,1.0,,,,37
3,u001,u001_q007,task,task_status,健身计划那个过期事项现在应该怎么处理？,recency_similarity_hybrid,u001_m071|u001_m070|u001_m069,u001_e018|u001_e018|u001_e018,fact|constraint|todo,0.536502|0.529198|0.523991,u001_m025|u001_m026,u001_e007,0.0,0.0,0.0,0.0,0.0,,,,48
3,u001,u001_q007,task,task_status,健身计划那个过期事项现在应该怎么处理？,proposed_TMT_decay_event_memory,u001_m069|u001_m025|u001_m009,u001_e018|u001_e007|u001_e003,todo|todo|todo,0.57885|0.565107|0.549191,u001_m025|u001_m026,u001_e007,0.5,0.3868528072345416,0.0,1.0,0.0,,,,44
5,u001,u001_q007,task,task_status,健身计划那个过期事项现在应该怎么处理？,recency_only,u001_m056|u001_m060|u001_m064|u001_m072|u001_m071,u001_e014|u001_e015|u001_e016|u001_e018|u001_e018,fact|fact|fact|fact|fact,1.0|1.0|1.0|1.0|0.996672,u001_m025|u001_m026,u001_e007,0.0,0.0,0.0,0.0,0.0,,,,125
5,u001,u001_q007,task,task_status,健身计划那个过期事项现在应该怎么处理？,similarity_only,u001_m026|u001_m010|u001_m027|u001_m071|u001_m011,u001_e007|u001_e003|u001_e007|u001_e018|u001_e003,constraint|preference|todo|fact|constraint,0.166667|0.16|0.16|0.16|0.148148,u001_m025|u001_m026,u001_e007,0.5,0.6131471927654584,1.0,0.0,1.0,,,,63
5,u001,u001_q007,task,task_status,健身计划那个过期事项现在应该怎么处理？,recency_similarity_hybrid,u001_m071|u001_m070|u001_m069|u001_m056|u001_m060,u001_e018|u001_e018|u001_e018|u001_e014|u001_e015,fact|constraint|todo|fact|fact,0.536502|0.529198|0.523991|0.45|0.45,u001_m025|u001_m026,u001_e007,0.0,0.0,0.0,0.0,0.0,,,,105
5,u001,u001_q007,task,task_status,健身计划那个过期事项现在应该怎么处理？,proposed_TMT_decay_event_memory,u001_m069|u001_m025|u001_m009|u001_m054|u001_m022,u001_e018|u001_e007|u001_e003|u001_e014|u001_e006,todo|todo|todo|todo|status_update,0.57885|0.565107|0.549191|0.501916|0.494321,u001_m025|u001_m026,u001_e007,0.5,0.3868528072345416,0.0,1.0,0.0,,,,83
10,u001,u001_q007,task,task_status,健身计划那个过期事项现在应该怎么处理？,recency_only,u001_m056|u001_m060|u001_m064|u001_m072|u001_m071|u001_m070|u001_m069|u001_m063|u001_m062|u001_m061,u001_e014|u001_e015|u001_e016|u001_e018|u001_e018|u001_e018|u001_e018|u001_e016|u001_e016|u001_e016,fact|fact|fact|fact|fact|constraint|todo|todo|constraint|fact,1.0|1.0|1.0|1.0|0.996672|0.996257|0.995842|0.948064|0.947669|0.947274,u001_m025|u001_m026,u001_e007,0.0,0.0,0.0,0.0,0.0,,,,201
10,u001,u001_q007,task,task_status,健身计划那个过期事项现在应该怎么处理？,similarity_only,u001_m026|u001_m010|u001_m027|u001_m071|u001_m011|u001_m070|u001_m025|u001_m069|u001_m009|u001_m042,u001_e007|u001_e003|u001_e007|u001_e018|u001_e003|u001_e018|u001_e007|u001_e018|u001_e003|u001_e011,constraint|preference|todo|fact|constraint|constraint|todo|todo|todo|profile,0.166667|0.16|0.16|0.16|0.148148|0.147059|0.137931|0.137931|0.129032|0.129032,u001_m025|u001_m026,u001_e007,1.0,0.8175295903539446,1.0,1.0,1.0,,,,138
10,u001,u001_q007,task,task_status,健身计划那个过期事项现在应该怎么处理？,recency_similarity_hybrid,u001_m071|u001_m070|u001_m069|u001_m056|u001_m060|u001_m064|u001_m072|u001_m049|u001_m058|u001_m057,u001_e018|u001_e018|u001_e018|u001_e014|u001_e015|u001_e016|u001_e018|u001_e013|u001_e015|u001_e015,fact|constraint|todo|fact|fact|fact|fact|preference|todo|preference,0.536502|0.529198|0.523991|0.45|0.45|0.45|0.45|0.445478|0.4354|0.434151,u001_m025|u001_m026,u001_e007,0.0,0.0,0.0,0.0,0.0,,,,201
10,u001,u001_q007,task,task_status,健身计划那个过期事项现在应该怎么处理？,proposed_TMT_decay_event_memory,u001_m069|u001_m025|u001_m009|u001_m054|u001_m022|u001_m050|u001_m001|u001_m002|u001_m058|u001_m027,u001_e018|u001_e007|u001_e003|u001_e014|u001_e006|u001_e013|u001_e001|u001_e001|u001_e015|u001_e007,todo|todo|todo|todo|status_update|status_update|todo|todo|todo|todo,0.57885|0.565107|0.549191|0.501916|0.494321|0.489008|0.488322|0.485561|0.482934|0.478652,u001_m025|u001_m026,u001_e007,0.5,0.3868528072345416,0.0,1.0,0.0,,,,163
1,u001,u001_q008,task,task_context,课程项目汇报为什么现在还不能最终完成？,recency_only,u001_m056,u001_e014,fact,1.0,u001_m033|u001_m034|u001_m018,u001_e009|u001_e005,0.0,0.0,0.0,0.0,0.0,,,,29
1,u001,u001_q008,task,task_context,课程项目汇报为什么现在还不能最终完成？,similarity_only,u001_m017,u001_e005,todo,0.26087,u001_m033|u001_m034|u001_m018,u001_e009|u001_e005,0.0,0.0,0.0,0.0,0.0,,,,10
1,u001,u001_q008,task,task_context,课程项目汇报为什么现在还不能最终完成？,recency_similarity_hybrid,u001_m070,u001_e018,constraint,0.548316,u001_m033|u001_m034|u001_m018,u001_e009|u001_e005,0.0,0.0,0.0,0.0,0.0,,,,22
1,u001,u001_q008,task,task_context,课程项目汇报为什么现在还不能最终完成？,proposed_TMT_decay_event_memory,u001_m033,u001_e009,dependency,0.593399,u001_m033|u001_m034|u001_m018,u001_e009|u001_e005,0.3333333333333333,1.0,1.0,0.0,0.5,,,,18
3,u001,u001_q008,task,task_context,课程项目汇报为什么现在还不能最终完成？,recency_only,u001_m056|u001_m060|u001_m064,u001_e014|u001_e015|u001_e016,fact|fact|fact,1.0|1.0|1.0,u001_m033|u001_m034|u001_m018,u001_e009|u001_e005,0.0,0.0,0.0,0.0,0.0,,,,87
3,u001,u001_q008,task,task_context,课程项目汇报为什么现在还不能最终完成？,similarity_only,u001_m017|u001_m020|u001_m035,u001_e005|u001_e005|u001_e009,todo|todo|constraint,0.26087|0.24|0.24,u001_m033|u001_m034|u001_m018,u001_e009|u001_e005,0.0,0.0,0.0,0.0,0.0,,,,37
3,u001,u001_q008,task,task_context,课程项目汇报为什么现在还不能最终完成？,recency_similarity_hybrid,u001_m070|u001_m054|u001_m053,u001_e018|u001_e014|u001_e014,constraint|todo|constraint,0.548316|0.52114|0.517177,u001_m033|u001_m034|u001_m018,u001_e009|u001_e005,0.0,0.0,0.0,0.0,0.0,,,,63
3,u001,u001_q008,task,task_context,课程项目汇报为什么现在还不能最终完成？,proposed_TMT_decay_event_memory,u001_m033|u001_m053|u001_m019,u001_e009|u001_e014|u001_e005,dependency|constraint|fact,0.593399|0.582594|0.569371,u001_m033|u001_m034|u001_m018,u001_e009|u001_e005,0.3333333333333333,0.5090967735771897,1.0,0.0,0.5,,,,54
5,u001,u001_q008,task,task_context,课程项目汇报为什么现在还不能最终完成？,recency_only,u001_m056|u001_m060|u001_m064|u001_m072|u001_m071,u001_e014|u001_e015|u001_e016|u001_e018|u001_e018,fact|fact|fact|fact|fact,1.0|1.0|1.0|1.0|0.996672,u001_m033|u001_m034|u001_m018,u001_e009|u001_e005,0.0,0.0,0.0,0.0,0.0,,,,125
5,u001,u001_q008,task,task_context,课程项目汇报为什么现在还不能最终完成？,similarity_only,u001_m017|u001_m020|u001_m035|u001_m003|u001_m067,u001_e005|u001_e005|u001_e009|u001_e001|u001_e017,todo|todo|constraint|fact|fact,0.26087|0.24|0.24|0.230769|0.230769,u001_m033|u001_m034|u001_m018,u001_e009|u001_e005,0.0,0.0,0.0,0.0,0.0,,,,64
5,u001,u001_q008,task,task_context,课程项目汇报为什么现在还不能最终完成？,recency_similarity_hybrid,u001_m070|u001_m054|u001_m053|u001_m056|u001_m060,u001_e018|u001_e014|u001_e014|u001_e014|u001_e015,constraint|todo|constraint|fact|fact,0.548316|0.52114|0.517177|0.45|0.45,u001_m033|u001_m034|u001_m018,u001_e009|u001_e005,0.0,0.0,0.0,0.0,0.0,,,,119
5,u001,u001_q008,task,task_context,课程项目汇报为什么现在还不能最终完成？,proposed_TMT_decay_event_memory,u001_m033|u001_m053|u001_m019|u001_m035|u001_m003,u001_e009|u001_e014|u001_e005|u001_e009|u001_e001,dependency|constraint|fact|constraint|fact,0.593399|0.582594|0.569371|0.567794|0.561834,u001_m033|u001_m034|u001_m018,u001_e009|u001_e005,0.3333333333333333,0.5090967735771897,1.0,0.0,0.5,,,,81
10,u001,u001_q008,task,task_context,课程项目汇报为什么现在还不能最终完成？,recency_only,u001_m056|u001_m060|u001_m064|u001_m072|u001_m071|u001_m070|u001_m069|u001_m063|u001_m062|u001_m061,u001_e014|u001_e015|u001_e016|u001_e018|u001_e018|u001_e018|u001_e018|u001_e016|u001_e016|u001_e016,fact|fact|fact|fact|fact|constraint|todo|todo|constraint|fact,1.0|1.0|1.0|1.0|0.996672|0.996257|0.995842|0.948064|0.947669|0.947274,u001_m033|u001_m034|u001_m018,u001_e009|u001_e005,0.0,0.0,0.0,0.0,0.0,,,,201
10,u001,u001_q008,task,task_context,课程项目汇报为什么现在还不能最终完成？,similarity_only,u001_m017|u001_m020|u001_m035|u001_m003|u001_m067|u001_m018|u001_m033|u001_m065|u001_m002|u001_m019,u001_e005|u001_e005|u001_e009|u001_e001|u001_e017|u001_e005|u001_e009|u001_e017|u001_e001|u001_e005,todo|todo|constraint|fact|fact|status_update|dependency|todo|todo|fact,0.26087|0.24|0.24|0.230769|0.230769|0.222222|0.222222|0.222222|0.214286|0.214286,u001_m033|u001_m034|u001_m018,u001_e009|u001_e005,0.6666666666666666,0.2905948776468635,0.0,0.0,1.0,,,,146
