top_k,ablation,user_id,query_id,query_mode,query_subtype,query,selected_memory_ids,selected_event_ids,selected_memory_types,selected_memory_scores,gold_memory_ids,gold_event_ids,memory_recall,memory_NDCG,memory_top1_accuracy,todo_recall,non_todo_recall,completed_task_error_rate,todo_intrusion_rate,deadline_ranking_accuracy,memory_token_cost
5,wo_compatibility,u001,u001_q005,task,task_status,课程项目汇报还有什么没完成？,u001_m053|u001_m002|u001_m001|u001_m054|u001_m033,u001_e014|u001_e001|u001_e001|u001_e014|u001_e009,constraint|todo|todo|todo|dependency,0.422256|0.414675|0.411313|0.404505|0.398641,u001_m018|u001_m002|u001_m065,u001_e005|u001_e001|u001_e017,0.3333333333333333,0.35098520806348704,0.0,0.5,0.0,,,,92
5,wo_domain,u001,u001_q005,task,task_status,课程项目汇报还有什么没完成？,u001_m002|u001_m001|u001_m018|u001_m054|u001_m034,u001_e001|u001_e001|u001_e005|u001_e014|u001_e009,todo|todo|status_update|todo|todo,0.512675|0.509313|0.507481|0.502505|0.492107,u001_m018|u001_m002|u001_m065,u001_e005|u001_e001|u001_e017,0.6666666666666666,0.8344475896326595,1.0,0.5,1.0,,,,91
5,wo_penalty,u001,u001_q005,task,task_status,课程项目汇报还有什么没完成？,u001_m002|u001_m001|u001_m018|u001_m054|u001_m034,u001_e001|u001_e001|u001_e005|u001_e014|u001_e009,todo|todo|status_update|todo|todo,0.652675|0.649313|0.647481|0.642505|0.632107,u001_m018|u001_m002|u001_m065,u001_e005|u001_e001|u001_e017,0.6666666666666666,0.8344475896326595,1.0,0.5,1.0,,,,91
10,full_qca,u001,u001_q005,task,task_status,课程项目汇报还有什么没完成？,u001_m002|u001_m001|u001_m018|u001_m054|u001_m034|u001_m017|u001_m065|u001_m020|u001_m053|u001_m033,u001_e001|u001_e001|u001_e005|u001_e014|u001_e009|u001_e005|u001_e017|u001_e005|u001_e014|u001_e009,todo|todo|status_update|todo|todo|todo|todo|todo|constraint|dependency,0.652675|0.649313|0.647481|0.642505|0.632107|0.559487|0.547941|0.531413|0.520256|0.496641,u001_m018|u001_m002|u001_m065,u001_e005|u001_e001|u001_e017,1.0,0.8962585221980417,1.0,1.0,1.0,,,,165
10,wo_tmt,u001,u001_q005,task,task_status,课程项目汇报还有什么没完成？,u001_m001|u001_m002|u001_m054|u001_m018|u001_m034|u001_m017|u001_m065|u001_m020|u001_m053|u001_m033,u001_e001|u001_e001|u001_e014|u001_e005|u001_e009|u001_e005|u001_e017|u001_e005|u001_e014|u001_e009,todo|todo|todo|status_update|todo|todo|todo|todo|constraint|dependency,0.6653|0.663478|0.6537|0.647481|0.642346|0.571667|0.560373|0.54095|0.520256|0.496641,u001_m018|u001_m002|u001_m065,u001_e005|u001_e001|u001_e017,1.0,0.6523808178259579,0.0,1.0,1.0,,,,165
10,wo_decay,u001,u001_q005,task,task_status,课程项目汇报还有什么没完成？,u001_m018|u001_m002|u001_m001|u001_m054|u001_m034|u001_m017|u001_m065|u001_m020|u001_m053|u001_m033,u001_e005|u001_e001|u001_e001|u001_e014|u001_e009|u001_e005|u001_e017|u001_e005|u001_e014|u001_e009,status_update|todo|todo|todo|todo|todo|todo|todo|constraint|dependency,0.691773|0.652675|0.649313|0.642505|0.632107|0.559487|0.547941|0.531413|0.51585|0.513873,u001_m018|u001_m002|u001_m065,u001_e005|u001_e001|u001_e017,1.0,0.9690945337173088,1.0,1.0,1.0,,,,165
10,wo_compatibility,u001,u001_q005,task,task_status,课程项目汇报还有什么没完成？,u001_m053|u001_m002|u001_m001|u001_m054|u001_m033|u001_m035|u001_m034|u001_m018|u001_m070|u001_m019,u001_e014|u001_e001|u001_e001|u001_e014|u001_e009|u001_e009|u001_e009|u001_e005|u001_e018|u001_e005,constraint|todo|todo|todo|dependency|constraint|todo|status_update|constraint|fact,0.422256|0.414675|0.411313|0.404505|0.398641|0.394976|0.394107|0.367481|0.359329|0.345333,u001_m018|u001_m002|u001_m065,u001_e005|u001_e001|u001_e017,0.6666666666666666,0.5264778120952306,0.0,0.5,1.0,,,,179
10,wo_domain,u001,u001_q005,task,task_status,课程项目汇报还有什么没完成？,u001_m002|u001_m001|u001_m018|u001_m054|u001_m034|u001_m050|u001_m017|u001_m022|u001_m065|u001_m029,u001_e001|u001_e001|u001_e005|u001_e014|u001_e009|u001_e013|u001_e005|u001_e006|u001_e017|u001_e008,todo|todo|status_update|todo|todo|status_update|todo|status_update|todo|status_update,0.512675|0.509313|0.507481|0.502505|0.492107|0.465675|0.419487|0.415432|0.407941|0.394813,u001_m018|u001_m002|u001_m065,u001_e005|u001_e001|u001_e017,1.0,0.8902684239190904,1.0,1.0,1.0,,,,167
10,wo_penalty,u001,u001_q005,task,task_status,课程项目汇报还有什么没完成？,u001_m002|u001_m001|u001_m018|u001_m054|u001_m034|u001_m017|u001_m065|u001_m020|u001_m053|u001_m033,u001_e001|u001_e001|u001_e005|u001_e014|u001_e009|u001_e005|u001_e017|u001_e005|u001_e014|u001_e009,todo|todo|status_update|todo|todo|todo|todo|todo|constraint|dependency,0.652675|0.649313|0.647481|0.642505|0.632107|0.559487|0.547941|0.531413|0.520256|0.496641,u001_m018|u001_m002|u001_m065,u001_e005|u001_e001|u001_e017,1.0,0.8962585221980417,1.0,1.0,1.0,,,,165
5,full_qca,u001,u001_q006,task,task_status,论文实验复现的资料收集完成了吗？,u001_m022|u001_m058|u001_m005|u001_m038|u001_m006,u001_e006|u001_e015|u001_e002|u001_e010|u001_e002,status_update|todo|todo|todo|todo,0.624004|0.602756|0.592552|0.568724|0.568,u001_m021|u001_m022,u001_e006,0.5,0.46927872602275644,1.0,0.0,1.0,,,,83
5,wo_tmt,u001,u001_q006,task,task_status,论文实验复现的资料收集完成了吗？,u001_m022|u001_m058|u001_m005|u001_m006|u001_m038,u001_e006|u001_e015|u001_e002|u001_e002|u001_e010,status_update|todo|todo|todo|todo,0.624004|0.617778|0.613261|0.58115|0.580807,u001_m021|u001_m022,u001_e006,0.5,0.46927872602275644,1.0,0.0,1.0,,,,83
5,wo_decay,u001,u001_q006,task,task_status,论文实验复现的资料收集完成了吗？,u001_m022|u001_m058|u001_m005|u001_m038|u001_m006,u001_e006|u001_e015|u001_e002|u001_e010|u001_e002,status_update|todo|todo|todo|todo,0.640271|0.602756|0.592552|0.568724|0.568,u001_m021|u001_m022,u001_e006,0.5,0.46927872602275644,1.0,0.0,1.0,,,,83
5,wo_compatibility,u001,u001_q006,task,task_status,论文实验复现的资料收集完成了吗？,u001_m057|u001_m037|u001_m058|u001_m005|u001_m039,u001_e015|u001_e010|u001_e015|u001_e002|u001_e010,preference|dependency|todo|todo|constraint,0.389471|0.374947|0.364756|0.354552|0.350089,u001_m021|u001_m022,u001_e006,0.0,0.0,0.0,0.0,0.0,,,,76
5,wo_domain,u001,u001_q006,task,task_status,论文实验复现的资料收集完成了吗？,u001_m022|u001_m050|u001_m058|u001_m005|u001_m001,u001_e006|u001_e013|u001_e015|u001_e002|u001_e001,status_update|status_update|todo|todo|todo,0.484004|0.465675|0.462756|0.452552|0.432513,u001_m021|u001_m022,u001_e006,0.5,0.46927872602275644,1.0,0.0,1.0,,,,85
5,wo_penalty,u001,u001_q006,task,task_status,论文实验复现的资料收集完成了吗？,u001_m022|u001_m058|u001_m005|u001_m038|u001_m006,u001_e006|u001_e015|u001_e002|u001_e010|u001_e002,status_update|todo|todo|todo|todo,0.624004|0.602756|0.592552|0.568724|0.568,u001_m021|u001_m022,u001_e006,0.5,0.46927872602275644,1.0,0.0,1.0,,,,83
10,full_qca,u001,u001_q006,task,task_status,论文实验复现的资料收集完成了吗？,u001_m022|u001_m058|u001_m005|u001_m038|u001_m006|u001_m021|u001_m018|u001_m050|u001_m034|u001_m029,u001_e006|u001_e015|u001_e002|u001_e010|u001_e002|u001_e006|u001_e005|u001_e013|u001_e009|u001_e008,status_update|todo|todo|todo|todo|todo|status_update|status_update|todo|status_update,0.624004|0.602756|0.592552|0.568724|0.568|0.536979|0.513542|0.489008|0.488261|0.475479,u001_m021|u001_m022,u001_e006,1.0,0.7200194084720598,1.0,1.0,1.0,,,,167
10,wo_tmt,u001,u001_q006,task,task_status,论文实验复现的资料收集完成了吗？,u001_m022|u001_m058|u001_m005|u001_m006|u001_m038|u001_m021|u001_m018|u001_m034|u001_m050|u001_m029,u001_e006|u001_e015|u001_e002|u001_e002|u001_e010|u001_e006|u001_e005|u001_e009|u001_e013|u001_e008,status_update|todo|todo|todo|todo|todo|status_update|todo|status_update|status_update,0.624004|0.617778|0.613261|0.58115|0.580807|0.548879|0.513542|0.4985|0.489008|0.475479,u001_m021|u001_m022,u001_e006,1.0,0.7200194084720598,1.0,1.0,1.0,,,,167
10,wo_decay,u001,u001_q006,task,task_status,论文实验复现的资料收集完成了吗？,u001_m022|u001_m058|u001_m005|u001_m038|u001_m006|u001_m018|u001_m021|u001_m034|u001_m050|u001_m029,u001_e006|u001_e015|u001_e002|u001_e010|u001_e002|u001_e005|u001_e006|u001_e009|u001_e013|u001_e008,status_update|todo|todo|todo|todo|status_update|todo|todo|status_update|status_update,0.640271|0.602756|0.592552|0.568724|0.568|0.557833|0.536979|0.488261|0.481533|0.479767,u001_m021|u001_m022,u001_e006,1.0,0.7039180890341347,1.0,1.0,1.0,,,,167
10,wo_compatibility,u001,u001_q006,task,task_status,论文实验复现的资料收集完成了吗？,u001_m057|u001_m037|u001_m058|u001_m005|u001_m039|u001_m023|u001_m022|u001_m038|u001_m006|u001_m007,u001_e015|u001_e010|u001_e015|u001_e002|u001_e010|u001_e006|u001_e006|u001_e010|u001_e002|u001_e002,preference|dependency|todo|todo|constraint|dependency|status_update|todo|todo|preference,0.389471|0.374947|0.364756|0.354552|0.350089|0.344466|0.344004|0.330724|0.33|0.324342,u001_m021|u001_m022,u001_e006,0.5,0.15642624200758548,0.0,0.0,1.0,,,,150
10,wo_domain,u001,u001_q006,task,task_status,论文实验复现的资料收集完成了吗？,u001_m022|u001_m050|u001_m058|u001_m005|u001_m001|u001_m002|u001_m038|u001_m006|u001_m054|u001_m018,u001_e006|u001_e013|u001_e015|u001_e002|u001_e001|u001_e001|u001_e010|u001_e002|u001_e014|u001_e005,status_update|status_update|todo|todo|todo|todo|todo|todo|todo|status_update,0.484004|0.465675|0.462756|0.452552|0.432513|0.429197|0.428724|0.428|0.422505|0.420208,u001_m021|u001_m022,u001_e006,0.5,0.46927872602275644,1.0,0.0,1.0,,,,175
10,wo_penalty,u001,u001_q006,task,task_status,论文实验复现的资料收集完成了吗？,u001_m022|u001_m058|u001_m005|u001_m038|u001_m006|u001_m021|u001_m018|u001_m050|u001_m034|u001_m029,u001_e006|u001_e015|u001_e002|u001_e010|u001_e002|u001_e006|u001_e005|u001_e013|u001_e009|u001_e008,status_update|todo|todo|todo|todo|todo|status_update|status_update|todo|status_update,0.624004|0.602756|0.592552|0.568724|0.568|0.536979|0.513542|0.489008|0.488261|0.475479,u001_m021|u001_m022,u001_e006,1.0,0.7200194084720598,1.0,1.0,1.0,,,,167
5,full_qca,u001,u001_q007,task,task_status,健身计划那个过期事项现在应该怎么处理？,u001_m069|u001_m025|u001_m009|u001_m054|u001_m022,u001_e018|u001_e007|u001_e003|u001_e014|u001_e006,todo|todo|todo|todo|status_update,0.57885|0.565107|0.549191|0.501916|0.494321,u001_m025|u001_m026,u001_e007,0.5,0.3868528072345416,0.0,1.0,0.0,,,,83
5,wo_tmt,u001,u001_q007,task,task_status,健身计划那个过期事项现在应该怎么处理？,u001_m069|u001_m025|u001_m009|u001_m054|u001_m001,u001_e018|u001_e007|u001_e003|u001_e014|u001_e001,todo|todo|todo|todo|todo,0.607838|0.576738|0.56524|0.513112|0.50431,u001_m025|u001_m026,u001_e007,0.5,0.3868528072345416,0.0,1.0,0.0,,,,83
5,wo_decay,u001,u001_q007,task,task_status,健身计划那个过期事项现在应该怎么处理？,u001_m069|u001_m025|u001_m009|u001_m018|u001_m022,u001_e018|u001_e007|u001_e003|u001_e005|u001_e006,todo|todo|todo|status_update|status_update,0.57885|0.565107|0.549191|0.521167|0.510589,u001_m025|u001_m026,u001_e007,0.5,0.3868528072345416,0.0,1.0,0.0,,,,77
5,wo_compatibility,u001,u001_q007,task,task_status,健身计划那个过期事项现在应该怎么处理？,u001_m041|u001_m042|u001_m069|u001_m070|u001_m025,u001_e011|u001_e011|u001_e018|u001_e018|u001_e007,preference|profile|todo|constraint|todo,0.349305|0.341545|0.34085|0.337817|0.327107,u001_m025|u001_m026,u001_e007,0.5,0.23719771276929622,0.0,1.0,0.0,,,,69
5,wo_domain,u001,u001_q007,task,task_status,健身计划那个过期事项现在应该怎么处理？,u001_m050|u001_m001|u001_m002|u001_m069|u001_m054,u001_e013|u001_e001|u001_e001|u001_e018|u001_e014,status_update|todo|todo|todo|todo,0.465675|0.441656|0.438894|0.43885|0.431916,u001_m025|u001_m026,u001_e007,0.0,0.0,0.0,0.0,0.0,,,,90
5,wo_penalty,u001,u001_q007,task,task_status,健身计划那个过期事项现在应该怎么处理？,u001_m069|u001_m025|u001_m009|u001_m054|u001_m022,u001_e018|u001_e007|u001_e003|u001_e014|u001_e006,todo|todo|todo|todo|status_update,0.57885|0.565107|0.549191|0.501916|0.494321,u001_m025|u001_m026,u001_e007,0.5,0.3868528072345416,0.0,1.0,0.0,,,,83
10,full_qca,u001,u001_q007,task,task_status,健身计划那个过期事项现在应该怎么处理？,u001_m069|u001_m025|u001_m009|u001_m054|u001_m022|u001_m050|u001_m001|u001_m002|u001_m058|u001_m027,u001_e018|u001_e007|u001_e003|u001_e014|u001_e006|u001_e013|u001_e001|u001_e001|u001_e015|u001_e007,todo|todo|todo|todo|status_update|status_update|todo|todo|todo|todo,0.57885|0.565107|0.549191|0.501916|0.494321|0.489008|0.488322|0.485561|0.482934|0.478652,u001_m025|u001_m026,u001_e007,0.5,0.3868528072345416,0.0,1.0,0.0,,,,163
10,wo_tmt,u001,u001_q007,task,task_status,健身计划那个过期事项现在应该怎么处理？,u001_m069|u001_m025|u001_m009|u001_m054|u001_m001|u001_m058|u001_m002|u001_m022|u001_m050|u001_m027,u001_e018|u001_e007|u001_e003|u001_e014|u001_e001|u001_e015|u001_e001|u001_e006|u001_e013|u001_e007,todo|todo|todo|todo|todo|todo|todo|status_update|status_update|todo,0.607838|0.576738|0.56524|0.513112|0.50431|0.497956|0.496364|0.494321|0.489008|0.4889,u001_m025|u001_m026,u001_e007,0.5,0.3868528072345416,0.0,1.0,0.0,,,,163
10,wo_decay,u001,u001_q007,task,task_status,健身计划那个过期事项现在应该怎么处理？,u001_m069|u001_m025|u001_m009|u001_m018|u001_m022|u001_m054|u001_m001|u001_m002|u001_m058|u001_m050,u001_e018|u001_e007|u001_e003|u001_e005|u001_e006|u001_e014|u001_e001|u001_e001|u001_e015|u001_e013,todo|todo|todo|status_update|status_update|todo|todo|todo|todo|status_update,0.57885|0.565107|0.549191|0.521167|0.510589|0.501916|0.488322|0.485561|0.482934|0.481533,u001_m025|u001_m026,u001_e007,0.5,0.3868528072345416,0.0,1.0,0.0,,,,167
10,wo_compatibility,u001,u001_q007,task,task_status,健身计划那个过期事项现在应该怎么处理？,u001_m041|u001_m042|u001_m069|u001_m070|u001_m025|u001_m009|u001_m071|u001_m026|u001_m049|u001_m053,u001_e011|u001_e011|u001_e018|u001_e018|u001_e007|u001_e003|u001_e018|u001_e007|u001_e013|u001_e014,preference|profile|todo|constraint|todo|todo|fact|constraint|preference|constraint,0.349305|0.341545|0.34085|0.337817|0.327107|0.311191|0.306331|0.296139|0.291229|0.284599,u001_m025|u001_m026,u001_e007,1.0,0.430624116386567,0.0,1.0,1.0,,,,133
10,wo_domain,u001,u001_q007,task,task_status,健身计划那个过期事项现在应该怎么处理？,u001_m050|u001_m001|u001_m002|u001_m069|u001_m054|u001_m018|u001_m034|u001_m025|u001_m022|u001_m009,u001_e013|u001_e001|u001_e001|u001_e018|u001_e014|u001_e005|u001_e009|u001_e007|u001_e006|u001_e003,status_update|todo|todo|todo|todo|status_update|todo|todo|status_update|todo,0.465675|0.441656|0.438894|0.43885|0.431916|0.430208|0.42715|0.425107|0.424321|0.409191,u001_m025|u001_m026,u001_e007,0.5,0.1934264036172708,0.0,1.0,0.0,,,,172
10,wo_penalty,u001,u001_q007,task,task_status,健身计划那个过期事项现在应该怎么处理？,u001_m069|u001_m025|u001_m009|u001_m054|u001_m022|u001_m050|u001_m001|u001_m002|u001_m058|u001_m027,u001_e018|u001_e007|u001_e003|u001_e014|u001_e006|u001_e013|u001_e001|u001_e001|u001_e015|u001_e007,todo|todo|todo|todo|status_update|status_update|todo|todo|todo|todo,0.57885|0.565107|0.549191|0.501916|0.494321|0.489008|0.488322|0.485561|0.482934|0.478652,u001_m025|u001_m026,u001_e007,0.5,0.3868528072345416,0.0,1.0,0.0,,,,163
5,full_qca,u001,u001_q008,task,task_context,课程项目汇报为什么现在还不能最终完成？,u001_m033|u001_m053|u001_m019|u001_m035|u001_m003,u001_e009|u001_e014|u001_e005|u001_e009|u001_e001,dependency|constraint|fact|constraint|fact,0.593399|0.582594|0.569371|0.567794|0.561834,u001_m033|u001_m034|u001_m018,u001_e009|u001_e005,0.3333333333333333,0.5090967735771897,1.0,0.0,0.5,,,,81
5,wo_tmt,u001,u001_q008,task,task_context,课程项目汇报为什么现在还不能最终完成？,u001_m033|u001_m053|u001_m019|u001_m035|u001_m003,u001_e009|u001_e014|u001_e005|u001_e009|u001_e001,dependency|constraint|fact|constraint|fact,0.593399|0.582594|0.569371|0.567794|0.561834,u001_m033|u001_m034|u001_m018,u001_e009|u001_e005,0.3333333333333333,0.5090967735771897,1.0,0.0,0.5,,,,81
5,wo_decay,u001,u001_q008,task,task_context,课程项目汇报为什么现在还不能最终完成？,u001_m033|u001_m003|u001_m019|u001_m053|u001_m035,u001_e009|u001_e001|u001_e005|u001_e014|u001_e009,dependency|fact|fact|constraint|constraint,0.604169|0.594788|0.592274|0.57984|0.57784,u001_m033|u001_m034|u001_m018,u001_e009|u001_e005,0.3333333333333333,0.5090967735771897,1.0,0.0,0.5,,,,81
5,wo_compatibility,u001,u001_q008,task,task_context,课程项目汇报为什么现在还不能最终完成？,u001_m053|u001_m002|u001_m001|u001_m054|u001_m033,u001_e014|u001_e001|u001_e001|u001_e014|u001_e009,constraint|todo|todo|todo|dependency,0.402594|0.399282|0.396568|0.391602|0.389399,u001_m033|u001_m034|u001_m018,u001_e009|u001_e005,0.3333333333333333,0.19694551601238366,0.0,0.0,0.5,,,,92
5,wo_domain,u001,u001_q008,task,task_context,课程项目汇报为什么现在还不能最终完成？,u001_m033|u001_m053|u001_m019|u001_m035|u001_m003,u001_e009|u001_e014|u001_e005|u001_e009|u001_e001,dependency|constraint|fact|constraint|fact,0.413399|0.402594|0.389371|0.387794|0.381834,u001_m033|u001_m034|u001_m018,u001_e009|u001_e005,0.3333333333333333,0.5090967735771897,1.0,0.0,0.5,,,,81
5,wo_penalty,u001,u001_q008,task,task_context,课程项目汇报为什么现在还不能最终完成？,u001_m033|u001_m053|u001_m019|u001_m035|u001_m003,u001_e009|u001_e014|u001_e005|u001_e009|u001_e001,dependency|constraint|fact|constraint|fact,0.593399|0.582594|0.569371|0.567794|0.561834,u001_m033|u001_m034|u001_m018,u001_e009|u001_e005,0.3333333333333333,0.5090967735771897,1.0,0.0,0.5,,,,81
10,full_qca,u001,u001_q008,task,task_context,课程项目汇报为什么现在还不能最终完成？,u001_m033|u001_m053|u001_m019|u001_m035|u001_m003|u001_m067|u001_m070|u001_m018|u001_m066|u001_m026,u001_e009|u001_e014|u001_e005|u001_e009|u001_e001|u001_e017|u001_e018|u001_e005|u001_e017|u001_e007,dependency|constraint|fact|constraint|fact|fact|constraint|status_update|constraint|constraint,0.593399|0.582594|0.569371|0.567794|0.561834|0.542522|0.537057|0.525767|0.516109|0.515692,u001_m033|u001_m034|u001_m018,u001_e009|u001_e005,0.6666666666666666,0.6161648742095499,1.0,0.0,1.0,,,,165
10,wo_tmt,u001,u001_q008,task,task_context,课程项目汇报为什么现在还不能最终完成？,u001_m033|u001_m053|u001_m019|u001_m035|u001_m003|u001_m067|u001_m070|u001_m018|u001_m066|u001_m026,u001_e009|u001_e014|u001_e005|u001_e009|u001_e001|u001_e017|u001_e018|u001_e005|u001_e017|u001_e007,dependency|constraint|fact|constraint|fact|fact|constraint|status_update|constraint|constraint,0.593399|0.582594|0.569371|0.567794|0.561834|0.542522|0.537057|0.525767|0.516109|0.515692,u001_m033|u001_m034|u001_m018,u001_e009|u001_e005,0.6666666666666666,0.6161648742095499,1.0,0.0,1.0,,,,165
10,wo_decay,u001,u001_q008,task,task_context,课程项目汇报为什么现在还不能最终完成？,u001_m033|u001_m003|u001_m019|u001_m053|u001_m035|u001_m018|u001_m067|u001_m070|u001_m026|u001_m066,u001_e009|u001_e001|u001_e005|u001_e014|u001_e009|u001_e005|u001_e017|u001_e018|u001_e007|u001_e017,dependency|fact|fact|constraint|constraint|status_update|fact|constraint|constraint|constraint,0.604169|0.594788|0.592274|0.57984|0.57784|0.553449|0.552068|0.533927|0.525439|0.52432,u001_m033|u001_m034|u001_m018,u001_e009|u001_e005,0.6666666666666666,0.6299927266983233,1.0,0.0,1.0,,,,165
10,wo_compatibility,u001,u001_q008,task,task_context,课程项目汇报为什么现在还不能最终完成？,u001_m053|u001_m002|u001_m001|u001_m054|u001_m033|u001_m035|u001_m034|u001_m018|u001_m070|u001_m019,u001_e014|u001_e001|u001_e001|u001_e014|u001_e009|u001_e009|u001_e009|u001_e005|u001_e018|u001_e005,constraint|todo|todo|todo|dependency|constraint|todo|status_update|constraint|fact,0.402594|0.399282|0.396568|0.391602|0.389399|0.387794|0.38326|0.369767|0.357057|0.353371,u001_m033|u001_m034|u001_m018,u001_e009|u001_e005,1.0,0.47371254117047373,0.0,1.0,1.0,,,,179
10,wo_domain,u001,u001_q008,task,task_context,课程项目汇报为什么现在还不能最终完成？,u001_m033|u001_m053|u001_m019|u001_m035|u001_m003|u001_m067|u001_m070|u001_m018|u001_m066|u001_m026,u001_e009|u001_e014|u001_e005|u001_e009|u001_e001|u001_e017|u001_e018|u001_e005|u001_e017|u001_e007,dependency|constraint|fact|constraint|fact|fact|constraint|status_update|constraint|constraint,0.413399|0.402594|0.389371|0.387794|0.381834|0.362522|0.357057|0.345767|0.336109|0.335692,u001_m033|u001_m034|u001_m018,u001_e009|u001_e005,0.6666666666666666,0.6161648742095499,1.0,0.0,1.0,,,,165
