top_k,ablation,user_id,query_id,query_mode,query_subtype,hard_case_tag,query,selected_memory_ids,selected_event_ids,selected_memory_types,selected_memory_scores,gold_memory_ids,gold_event_ids,memory_recall,memory_NDCG,memory_top1_accuracy,todo_recall,non_todo_recall,completed_task_error_rate,todo_intrusion_rate,deadline_ranking_accuracy,memory_token_cost
5,wo_compatibility,u001,u001_q005,task,task_status,,课程项目汇报还有什么没完成？,u001_m053|u001_m002|u001_m070|u001_m001|u001_m054,u001_e014|u001_e001|u001_e018|u001_e001|u001_e014,constraint|todo|constraint|todo|todo,0.439207|0.425558|0.425353|0.424876|0.413267,u001_m018|u001_m002|u001_m065,u001_e005|u001_e001|u001_e017,0.3333333333333333,0.35098520806348704,0.0,0.5,0.0,,,,96
5,wo_domain,u001,u001_q005,task,task_status,,课程项目汇报还有什么没完成？,u001_m050|u001_m018|u001_m005|u001_m029|u001_m020,u001_e013|u001_e005|u001_e002|u001_e008|u001_e005,status_update|status_update|todo|status_update|todo,0.497572|0.48116|0.41958|0.412059|0.40958,u001_m018|u001_m002|u001_m065,u001_e005|u001_e001|u001_e017,0.3333333333333333,0.35098520806348704,0.0,0.0,1.0,,,,81
5,wo_penalty,u001,u001_q005,task,task_status,,课程项目汇报还有什么没完成？,u001_m002|u001_m001|u001_m054|u001_m034|u001_m018,u001_e001|u001_e001|u001_e014|u001_e009|u001_e005,todo|todo|todo|todo|status_update,0.663558|0.662876|0.651267|0.640899|0.62116,u001_m018|u001_m002|u001_m065,u001_e005|u001_e001|u001_e017,0.6666666666666666,0.7715039881147672,1.0,0.5,1.0,,,,91
10,full_qca,u001,u001_q005,task,task_status,,课程项目汇报还有什么没完成？,u001_m002|u001_m001|u001_m054|u001_m034|u001_m018|u001_m020|u001_m053|u001_m017|u001_m070|u001_m065,u001_e001|u001_e001|u001_e014|u001_e009|u001_e005|u001_e005|u001_e014|u001_e005|u001_e018|u001_e017,todo|todo|todo|todo|status_update|todo|constraint|todo|constraint|todo,0.663558|0.662876|0.651267|0.640899|0.62116|0.54958|0.537207|0.534867|0.523353|0.522353,u001_m018|u001_m002|u001_m065,u001_e005|u001_e001|u001_e017,1.0,0.8251060875744437,1.0,1.0,1.0,,,,168
10,wo_tmt,u001,u001_q005,task,task_status,,课程项目汇报还有什么没完成？,u001_m001|u001_m002|u001_m054|u001_m034|u001_m018|u001_m017|u001_m065|u001_m020|u001_m053|u001_m070,u001_e001|u001_e001|u001_e014|u001_e009|u001_e005|u001_e005|u001_e017|u001_e005|u001_e014|u001_e018,todo|todo|todo|todo|status_update|todo|todo|todo|constraint|constraint,0.6646|0.663078|0.6534|0.642046|0.62116|0.569667|0.557873|0.5403|0.537207|0.523353,u001_m018|u001_m002|u001_m065,u001_e005|u001_e001|u001_e017,1.0,0.6280017356551967,0.0,1.0,1.0,,,,168
10,wo_decay,u001,u001_q005,task,task_status,,课程项目汇报还有什么没完成？,u001_m018|u001_m002|u001_m001|u001_m054|u001_m034|u001_m020|u001_m017|u001_m065|u001_m053|u001_m033,u001_e005|u001_e001|u001_e001|u001_e014|u001_e009|u001_e005|u001_e005|u001_e017|u001_e014|u001_e009,status_update|todo|todo|todo|todo|todo|todo|todo|constraint|dependency,0.691073|0.663558|0.662876|0.651267|0.640899|0.54958|0.534867|0.522353|0.5153|0.513273,u001_m018|u001_m002|u001_m065,u001_e005|u001_e001|u001_e017,1.0,0.9657811358291746,1.0,1.0,1.0,,,,165
10,wo_compatibility,u001,u001_q005,task,task_status,,课程项目汇报还有什么没完成？,u001_m053|u001_m002|u001_m070|u001_m001|u001_m054|u001_m034|u001_m035|u001_m033|u001_m018|u001_m055,u001_e014|u001_e001|u001_e018|u001_e001|u001_e014|u001_e009|u001_e009|u001_e009|u001_e005|u001_e014,constraint|todo|constraint|todo|todo|todo|constraint|dependency|status_update|preference,0.439207|0.425558|0.425353|0.424876|0.413267|0.402899|0.394838|0.391523|0.34116|0.335049,u001_m018|u001_m002|u001_m065,u001_e005|u001_e001|u001_e017,0.6666666666666666,0.5184477109227797,0.0,0.5,1.0,,,,179
10,wo_domain,u001,u001_q005,task,task_status,,课程项目汇报还有什么没完成？,u001_m050|u001_m018|u001_m005|u001_m029|u001_m020|u001_m053|u001_m022|u001_m017|u001_m058|u001_m070,u001_e013|u001_e005|u001_e002|u001_e008|u001_e005|u001_e014|u001_e006|u001_e005|u001_e015|u001_e018,status_update|status_update|todo|status_update|todo|constraint|status_update|todo|todo|constraint,0.497572|0.48116|0.41958|0.412059|0.40958|0.397207|0.396684|0.394867|0.38804|0.383353,u001_m018|u001_m002|u001_m065,u001_e005|u001_e001|u001_e017,0.3333333333333333,0.35098520806348704,0.0,0.0,1.0,,,,162
10,wo_penalty,u001,u001_q005,task,task_status,,课程项目汇报还有什么没完成？,u001_m002|u001_m001|u001_m054|u001_m034|u001_m018|u001_m020|u001_m053|u001_m017|u001_m070|u001_m065,u001_e001|u001_e001|u001_e014|u001_e009|u001_e005|u001_e005|u001_e014|u001_e005|u001_e018|u001_e017,todo|todo|todo|todo|status_update|todo|constraint|todo|constraint|todo,0.663558|0.662876|0.651267|0.640899|0.62116|0.54958|0.537207|0.534867|0.523353|0.522353,u001_m018|u001_m002|u001_m065,u001_e005|u001_e001|u001_e017,1.0,0.8251060875744437,1.0,1.0,1.0,,,,168
5,full_qca,u001,u001_q006,task,task_status,,论文实验复现的资料收集完成了吗？,u001_m005|u001_m058|u001_m022|u001_m006|u001_m038,u001_e002|u001_e015|u001_e006|u001_e002|u001_e010,todo|todo|status_update|todo|todo,0.630691|0.611518|0.605255|0.58766|0.579567,u001_m021|u001_m022,u001_e006,0.5,0.23463936301137822,0.0,0.0,1.0,,,,83
5,wo_tmt,u001,u001_q006,task,task_status,,论文实验复现的资料收集完成了吗？,u001_m058|u001_m005|u001_m022|u001_m006|u001_m038,u001_e015|u001_e002|u001_e006|u001_e002|u001_e010,todo|todo|status_update|todo|todo,0.617278|0.611811|0.605255|0.5803|0.580207,u001_m021|u001_m022,u001_e006,0.5,0.23463936301137822,0.0,0.0,1.0,,,,83
5,wo_decay,u001,u001_q006,task,task_status,,论文实验复现的资料收集完成了吗？,u001_m022|u001_m005|u001_m058|u001_m006|u001_m038,u001_e006|u001_e002|u001_e015|u001_e002|u001_e010,status_update|todo|todo|todo|todo,0.638771|0.630691|0.611518|0.58766|0.579567,u001_m021|u001_m022,u001_e006,0.5,0.46927872602275644,1.0,0.0,1.0,,,,83
5,wo_compatibility,u001,u001_q006,task,task_status,,论文实验复现的资料收集完成了吗？,u001_m057|u001_m005|u001_m037|u001_m039|u001_m058,u001_e015|u001_e002|u001_e010|u001_e010|u001_e015,preference|todo|dependency|constraint|todo,0.430029|0.392691|0.390273|0.377579|0.373518,u001_m021|u001_m022,u001_e006,0.0,0.0,0.0,0.0,0.0,,,,76
5,wo_domain,u001,u001_q006,task,task_status,,论文实验复现的资料收集完成了吗？,u001_m050|u001_m005|u001_m058|u001_m022|u001_m006,u001_e013|u001_e002|u001_e015|u001_e006|u001_e002,status_update|todo|todo|status_update|todo,0.497572|0.490691|0.471518|0.465255|0.44766,u001_m021|u001_m022,u001_e006,0.5,0.20210734650054757,0.0,0.0,1.0,,,,83
5,wo_penalty,u001,u001_q006,task,task_status,,论文实验复现的资料收集完成了吗？,u001_m005|u001_m058|u001_m022|u001_m006|u001_m038,u001_e002|u001_e015|u001_e006|u001_e002|u001_e010,todo|todo|status_update|todo|todo,0.630691|0.611518|0.605255|0.58766|0.579567,u001_m021|u001_m022,u001_e006,0.5,0.23463936301137822,0.0,0.0,1.0,,,,83
10,full_qca,u001,u001_q006,task,task_status,,论文实验复现的资料收集完成了吗？,u001_m005|u001_m058|u001_m022|u001_m006|u001_m038|u001_m050|u001_m021|u001_m034|u001_m029|u001_m037,u001_e002|u001_e015|u001_e006|u001_e002|u001_e010|u001_e013|u001_e006|u001_e009|u001_e008|u001_e010,todo|todo|status_update|todo|todo|status_update|todo|todo|status_update|dependency,0.630691|0.611518|0.605255|0.58766|0.579567|0.520906|0.513329|0.497053|0.492725|0.488273,u001_m021|u001_m022,u001_e006,1.0,0.46927872602275644,0.0,1.0,1.0,,,,164
10,wo_tmt,u001,u001_q006,task,task_status,,论文实验复现的资料收集完成了吗？,u001_m058|u001_m005|u001_m022|u001_m006|u001_m038|u001_m021|u001_m050|u001_m034|u001_m029|u001_m037,u001_e015|u001_e002|u001_e006|u001_e002|u001_e010|u001_e006|u001_e013|u001_e009|u001_e008|u001_e010,todo|todo|status_update|todo|todo|todo|status_update|todo|status_update|dependency,0.617278|0.611811|0.605255|0.5803|0.580207|0.547329|0.520906|0.4982|0.492725|0.488273,u001_m021|u001_m022,u001_e006,1.0,0.48538004546068164,0.0,1.0,1.0,,,,164
10,wo_decay,u001,u001_q006,task,task_status,,论文实验复现的资料收集完成了吗？,u001_m022|u001_m005|u001_m058|u001_m006|u001_m038|u001_m018|u001_m021|u001_m034|u001_m050|u001_m029,u001_e006|u001_e002|u001_e015|u001_e002|u001_e010|u001_e005|u001_e006|u001_e009|u001_e013|u001_e008,status_update|todo|todo|todo|todo|status_update|todo|todo|status_update|status_update,0.638771|0.630691|0.611518|0.58766|0.579567|0.557133|0.513329|0.497053|0.480933|0.478867,u001_m021|u001_m022,u001_e006,1.0,0.7039180890341347,1.0,1.0,1.0,,,,167
10,wo_compatibility,u001,u001_q006,task,task_status,,论文实验复现的资料收集完成了吗？,u001_m057|u001_m005|u001_m037|u001_m039|u001_m058|u001_m059|u001_m006|u001_m042|u001_m038|u001_m023,u001_e015|u001_e002|u001_e010|u001_e010|u001_e015|u001_e015|u001_e002|u001_e011|u001_e010|u001_e006,preference|todo|dependency|constraint|todo|preference|todo|profile|todo|dependency,0.430029|0.392691|0.390273|0.377579|0.373518|0.350375|0.34966|0.341753|0.341567|0.338137,u001_m021|u001_m022,u001_e006,0.0,0.0,0.0,0.0,0.0,,,,146
10,wo_domain,u001,u001_q006,task,task_status,,论文实验复现的资料收集完成了吗？,u001_m050|u001_m005|u001_m058|u001_m022|u001_m006|u001_m038|u001_m029|u001_m018|u001_m013|u001_m078,u001_e013|u001_e002|u001_e015|u001_e006|u001_e002|u001_e010|u001_e008|u001_e005|u001_e004|u001_e020,status_update|todo|todo|status_update|todo|todo|status_update|status_update|todo|status_update,0.497572|0.490691|0.471518|0.465255|0.44766|0.439567|0.422725|0.393888|0.391634|0.379852,u001_m021|u001_m022,u001_e006,0.5,0.20210734650054757,0.0,0.0,1.0,,,,164
10,wo_penalty,u001,u001_q006,task,task_status,,论文实验复现的资料收集完成了吗？,u001_m005|u001_m058|u001_m022|u001_m006|u001_m038|u001_m050|u001_m021|u001_m034|u001_m029|u001_m037,u001_e002|u001_e015|u001_e006|u001_e002|u001_e010|u001_e013|u001_e006|u001_e009|u001_e008|u001_e010,todo|todo|status_update|todo|todo|status_update|todo|todo|status_update|dependency,0.630691|0.611518|0.605255|0.58766|0.579567|0.520906|0.513329|0.497053|0.492725|0.488273,u001_m021|u001_m022,u001_e006,1.0,0.46927872602275644,0.0,1.0,1.0,,,,164
5,full_qca,u001,u001_q007,task,task_status,,健身计划那个过期事项现在应该怎么处理？,u001_m025|u001_m069|u001_m009|u001_m071|u001_m050,u001_e007|u001_e018|u001_e003|u001_e018|u001_e013,todo|todo|todo|fact|status_update,0.544108|0.529769|0.527564|0.521561|0.520906,u001_m025|u001_m026,u001_e007,0.5,0.6131471927654584,1.0,1.0,0.0,,,,76
5,wo_tmt,u001,u001_q007,task,task_status,,健身计划那个过期事项现在应该怎么处理？,u001_m069|u001_m025|u001_m009|u001_m071|u001_m050,u001_e018|u001_e007|u001_e003|u001_e018|u001_e013,todo|todo|todo|fact|status_update,0.610338|0.577338|0.56639|0.521561|0.520906,u001_m025|u001_m026,u001_e007,0.5,0.3868528072345416,0.0,1.0,0.0,,,,76
5,wo_decay,u001,u001_q007,task,task_status,,健身计划那个过期事项现在应该怎么处理？,u001_m025|u001_m069|u001_m009|u001_m018|u001_m054,u001_e007|u001_e018|u001_e003|u001_e005|u001_e014,todo|todo|todo|status_update|todo,0.544108|0.529769|0.527564|0.520467|0.510678,u001_m025|u001_m026,u001_e007,0.5,0.6131471927654584,1.0,1.0,0.0,,,,82
5,wo_compatibility,u001,u001_q007,task,task_status,,健身计划那个过期事项现在应该怎么处理？,u001_m070|u001_m071|u001_m042|u001_m041|u001_m072,u001_e018|u001_e018|u001_e011|u001_e011|u001_e018,constraint|fact|profile|preference|fact,0.40384|0.395561|0.360662|0.358315|0.329,u001_m025|u001_m026,u001_e007,0.0,0.0,0.0,0.0,0.0,,,,78
5,wo_domain,u001,u001_q007,task,task_status,,健身计划那个过期事项现在应该怎么处理？,u001_m050|u001_m005|u001_m029|u001_m022|u001_m025,u001_e013|u001_e002|u001_e008|u001_e006|u001_e007,status_update|todo|status_update|status_update|todo,0.497572|0.428723|0.412059|0.405572|0.404108,u001_m025|u001_m026,u001_e007,0.5,0.23719771276929622,0.0,1.0,0.0,,,,83
5,wo_penalty,u001,u001_q007,task,task_status,,健身计划那个过期事项现在应该怎么处理？,u001_m025|u001_m069|u001_m009|u001_m071|u001_m050,u001_e007|u001_e018|u001_e003|u001_e018|u001_e013,todo|todo|todo|fact|status_update,0.544108|0.529769|0.527564|0.521561|0.520906,u001_m025|u001_m026,u001_e007,0.5,0.6131471927654584,1.0,1.0,0.0,,,,76
10,full_qca,u001,u001_q007,task,task_status,,健身计划那个过期事项现在应该怎么处理？,u001_m025|u001_m069|u001_m009|u001_m071|u001_m050|u001_m054|u001_m001|u001_m070|u001_m005|u001_m013,u001_e007|u001_e018|u001_e003|u001_e018|u001_e013|u001_e014|u001_e001|u001_e018|u001_e002|u001_e004,todo|todo|todo|fact|status_update|todo|todo|constraint|todo|todo,0.544108|0.529769|0.527564|0.521561|0.520906|0.510678|0.501885|0.50184|0.498723|0.497267,u001_m025|u001_m026,u001_e007,0.5,0.6131471927654584,1.0,1.0,0.0,,,,165
10,wo_tmt,u001,u001_q007,task,task_status,,健身计划那个过期事项现在应该怎么处理？,u001_m069|u001_m025|u001_m009|u001_m071|u001_m050|u001_m054|u001_m001|u001_m070|u001_m058|u001_m002,u001_e018|u001_e007|u001_e003|u001_e018|u001_e013|u001_e014|u001_e001|u001_e018|u001_e015|u001_e001,todo|todo|todo|fact|status_update|todo|todo|constraint|todo|todo,0.610338|0.577338|0.56639|0.521561|0.520906|0.512812|0.50361|0.50184|0.497456|0.495964,u001_m025|u001_m026,u001_e007,0.5,0.3868528072345416,0.0,1.0,0.0,,,,168
10,wo_decay,u001,u001_q007,task,task_status,,健身计划那个过期事项现在应该怎么处理？,u001_m025|u001_m069|u001_m009|u001_m018|u001_m054|u001_m022|u001_m001|u001_m005|u001_m013|u001_m002,u001_e007|u001_e018|u001_e003|u001_e005|u001_e014|u001_e006|u001_e001|u001_e002|u001_e004|u001_e001,todo|todo|todo|status_update|todo|status_update|todo|todo|todo|todo,0.544108|0.529769|0.527564|0.520467|0.510678|0.509089|0.501885|0.498723|0.497267|0.496444,u001_m025|u001_m026,u001_e007,0.5,0.6131471927654584,1.0,1.0,0.0,,,,161
10,wo_compatibility,u001,u001_q007,task,task_status,,健身计划那个过期事项现在应该怎么处理？,u001_m070|u001_m071|u001_m042|u001_m041|u001_m072|u001_m057|u001_m049|u001_m025|u001_m026|u001_m059,u001_e018|u001_e018|u001_e011|u001_e011|u001_e018|u001_e015|u001_e013|u001_e007|u001_e007|u001_e015,constraint|fact|profile|preference|fact|preference|preference|todo|constraint|preference,0.40384|0.395561|0.360662|0.358315|0.329|0.316259|0.311797|0.306108|0.30581|0.303709,u001_m025|u001_m026,u001_e007,1.0,0.378002100396839,0.0,1.0,1.0,,,,145
10,wo_domain,u001,u001_q007,task,task_status,,健身计划那个过期事项现在应该怎么处理？,u001_m050|u001_m005|u001_m029|u001_m022|u001_m025|u001_m018|u001_m058|u001_m069|u001_m009|u001_m038,u001_e013|u001_e002|u001_e008|u001_e006|u001_e007|u001_e005|u001_e015|u001_e018|u001_e003|u001_e010,status_update|todo|status_update|status_update|todo|status_update|todo|todo|todo|todo,0.497572|0.428723|0.412059|0.405572|0.404108|0.403888|0.398363|0.389769|0.387564|0.382009,u001_m025|u001_m026,u001_e007,0.5,0.23719771276929622,0.0,1.0,0.0,,,,163
10,wo_penalty,u001,u001_q007,task,task_status,,健身计划那个过期事项现在应该怎么处理？,u001_m025|u001_m069|u001_m009|u001_m071|u001_m050|u001_m054|u001_m001|u001_m070|u001_m005|u001_m013,u001_e007|u001_e018|u001_e003|u001_e018|u001_e013|u001_e014|u001_e001|u001_e018|u001_e002|u001_e004,todo|todo|todo|fact|status_update|todo|todo|constraint|todo|todo,0.544108|0.529769|0.527564|0.521561|0.520906|0.510678|0.501885|0.50184|0.498723|0.497267,u001_m025|u001_m026,u001_e007,0.5,0.6131471927654584,1.0,1.0,0.0,,,,165
5,full_qca,u001,u001_q008,task,task_context,,课程项目汇报为什么现在还不能最终完成？,u001_m053|u001_m033|u001_m070|u001_m035|u001_m019,u001_e014|u001_e009|u001_e018|u001_e009|u001_e005,constraint|dependency|constraint|constraint|fact,0.593092|0.588845|0.578278|0.567611|0.558031,u001_m033|u001_m034|u001_m018,u001_e009|u001_e005,0.3333333333333333,0.3212043018970804,0.0,0.0,0.5,,,,89
5,wo_tmt,u001,u001_q008,task,task_context,,课程项目汇报为什么现在还不能最终完成？,u001_m053|u001_m033|u001_m070|u001_m035|u001_m019,u001_e014|u001_e009|u001_e018|u001_e009|u001_e005,constraint|dependency|constraint|constraint|fact,0.593092|0.588845|0.578278|0.567611|0.558031,u001_m033|u001_m034|u001_m018,u001_e009|u001_e005,0.3333333333333333,0.3212043018970804,0.0,0.0,0.5,,,,89
5,wo_decay,u001,u001_q008,task,task_context,,课程项目汇报为什么现在还不能最终完成？,u001_m033|u001_m003|u001_m019|u001_m053|u001_m035,u001_e009|u001_e001|u001_e005|u001_e014|u001_e009,dependency|fact|fact|constraint|constraint,0.603689|0.594108|0.591714|0.5794|0.5774,u001_m033|u001_m034|u001_m018,u001_e009|u001_e005,0.3333333333333333,0.5090967735771897,1.0,0.0,0.5,,,,81
5,wo_compatibility,u001,u001_q008,task,task_context,,课程项目汇报为什么现在还不能最终完成？,u001_m053|u001_m002|u001_m001|u001_m070|u001_m054,u001_e014|u001_e001|u001_e001|u001_e018|u001_e014,constraint|todo|todo|constraint|todo,0.413092|0.406014|0.404922|0.398278|0.397025,u001_m033|u001_m034|u001_m018,u001_e009|u001_e005,0.0,0.0,0.0,0.0,0.0,,,,96
5,wo_domain,u001,u001_q008,task,task_context,,课程项目汇报为什么现在还不能最终完成？,u001_m053|u001_m033|u001_m070|u001_m035|u001_m019,u001_e014|u001_e009|u001_e018|u001_e009|u001_e005,constraint|dependency|constraint|constraint|fact,0.413092|0.408845|0.398278|0.387611|0.378031,u001_m033|u001_m034|u001_m018,u001_e009|u001_e005,0.3333333333333333,0.3212043018970804,0.0,0.0,0.5,,,,89
5,wo_penalty,u001,u001_q008,task,task_context,,课程项目汇报为什么现在还不能最终完成？,u001_m053|u001_m033|u001_m070|u001_m035|u001_m019,u001_e014|u001_e009|u001_e018|u001_e009|u001_e005,constraint|dependency|constraint|constraint|fact,0.593092|0.588845|0.578278|0.567611|0.558031,u001_m033|u001_m034|u001_m018,u001_e009|u001_e005,0.3333333333333333,0.3212043018970804,0.0,0.0,0.5,,,,89
10,full_qca,u001,u001_q008,task,task_context,,课程项目汇报为什么现在还不能最终完成？,u001_m053|u001_m033|u001_m070|u001_m035|u001_m019|u001_m003|u001_m067|u001_m036|u001_m026|u001_m056,u001_e014|u001_e009|u001_e018|u001_e009|u001_e005|u001_e001|u001_e017|u001_e009|u001_e007|u001_e014,constraint|dependency|constraint|constraint|fact|fact|fact|fact|constraint|fact,0.593092|0.588845|0.578278|0.567611|0.558031|0.548234|0.546248|0.544692|0.521632|0.5192,u001_m033|u001_m034|u001_m018,u001_e009|u001_e005,0.3333333333333333,0.3212043018970804,0.0,0.0,0.5,,,,187
10,wo_tmt,u001,u001_q008,task,task_context,,课程项目汇报为什么现在还不能最终完成？,u001_m053|u001_m033|u001_m070|u001_m035|u001_m019|u001_m003|u001_m067|u001_m036|u001_m026|u001_m056,u001_e014|u001_e009|u001_e018|u001_e009|u001_e005|u001_e001|u001_e017|u001_e009|u001_e007|u001_e014,constraint|dependency|constraint|constraint|fact|fact|fact|fact|constraint|fact,0.593092|0.588845|0.578278|0.567611|0.558031|0.548234|0.546248|0.544692|0.521632|0.5192,u001_m033|u001_m034|u001_m018,u001_e009|u001_e005,0.3333333333333333,0.3212043018970804,0.0,0.0,0.5,,,,187
10,wo_decay,u001,u001_q008,task,task_context,,课程项目汇报为什么现在还不能最终完成？,u001_m033|u001_m003|u001_m019|u001_m053|u001_m035|u001_m018|u001_m067|u001_m070|u001_m026|u001_m066,u001_e009|u001_e001|u001_e005|u001_e014|u001_e009|u001_e005|u001_e017|u001_e018|u001_e007|u001_e017,dependency|fact|fact|constraint|constraint|status_update|fact|constraint|constraint|constraint,0.603689|0.594108|0.591714|0.5794|0.5774|0.552889|0.551508|0.533727|0.524959|0.5232,u001_m033|u001_m034|u001_m018,u001_e009|u001_e005,0.6666666666666666,0.6299927266983233,1.0,0.0,1.0,,,,165
10,wo_compatibility,u001,u001_q008,task,task_context,,课程项目汇报为什么现在还不能最终完成？,u001_m053|u001_m002|u001_m001|u001_m070|u001_m054|u001_m034|u001_m035|u001_m033|u001_m018|u001_m019,u001_e014|u001_e001|u001_e001|u001_e018|u001_e014|u001_e009|u001_e009|u001_e009|u001_e005|u001_e005,constraint|todo|todo|constraint|todo|todo|constraint|dependency|status_update|fact,0.413092|0.406014|0.404922|0.398278|0.397025|0.388703|0.387611|0.384845|0.353194|0.342031,u001_m033|u001_m034|u001_m018,u001_e009|u001_e005,1.0,0.44411501365856615,0.0,1.0,1.0,,,,179
10,wo_domain,u001,u001_q008,task,task_context,,课程项目汇报为什么现在还不能最终完成？,u001_m053|u001_m033|u001_m070|u001_m035|u001_m019|u001_m003|u001_m067|u001_m036|u001_m051|u001_m071,u001_e014|u001_e009|u001_e018|u001_e009|u001_e005|u001_e001|u001_e017|u001_e009|u001_e013|u001_e018,constraint|dependency|constraint|constraint|fact|fact|fact|fact|fact|fact,0.413092|0.408845|0.398278|0.387611|0.378031|0.368234|0.366248|0.364692|0.355028|0.351601,u001_m033|u001_m034|u001_m018,u001_e009|u001_e005,0.3333333333333333,0.3212043018970804,0.0,0.0,0.5,,,,170
