top_k,ablation,user_id,query_id,query_mode,query_subtype,hard_case_tag,query,selected_memory_ids,selected_event_ids,selected_memory_types,selected_memory_roles,selected_memory_scores,gold_memory_ids,gold_event_ids,memory_recall,memory_NDCG,memory_top1_accuracy,todo_recall,non_todo_recall,completed_task_error_rate,todo_intrusion_rate,wrong_domain_intrusion_rate,stale_memory_intrusion_rate,completed_task_intrusion_rate,completed_todo_retro_recall,active_todo_precision,wrong_domain_urgent_intrusion_rate,stale_preference_intrusion_rate,far_deadline_before_near_rate,deadline_ranking_accuracy,memory_token_cost
10,full_core_v2,v3u001,v3u001_q003,task,task_due,domain_wrong_urgent,"What is due for thesis_ablation_report_01, ignoring urgent visa_renewal_forms_01 items?",v3u001_m0001|v3u001_m0002|v3u001_m0003|v3u001_m0016|v3u001_m0028|v3u001_m0015|v3u001_m0004|v3u001_m0005|v3u001_m0029|v3u001_m0018,v3u001_e001|v3u001_e001|v3u001_e001|v3u001_e003|v3u001_e006|v3u001_e003|v3u001_e001|v3u001_e001|v3u001_e006|v3u001_e003,todo|todo|todo|status_update|status_update|status_update|dependency|constraint|dependency|constraint,active_todo|active_todo|active_todo|fact_context|fact_context|fact_context|fact_context|fact_context|fact_context|fact_context,0.585948|0.434059|0.231482|0.117991|0.115381|0.113933|0.112775|0.10648|0.106207|0.100039,v3u001_m0001|v3u001_m0002,v3u001_e001,1.0,1.0,1.0,1.0,,0.0,,0.0,,0.0,,1.0,0.0,,0.0,1.0,258
10,wo_embedding,v3u001,v3u001_q003,task,task_due,domain_wrong_urgent,"What is due for thesis_ablation_report_01, ignoring urgent visa_renewal_forms_01 items?",v3u001_m0001|v3u001_m0002|v3u001_m0003|v3u001_m0016|v3u001_m0028|v3u001_m0004|v3u001_m0006|v3u001_m0015|v3u001_m0005|v3u001_m0030,v3u001_e001|v3u001_e001|v3u001_e001|v3u001_e003|v3u001_e006|v3u001_e001|v3u001_e001|v3u001_e003|v3u001_e001|v3u001_e006,todo|todo|todo|status_update|status_update|dependency|fact|status_update|constraint|constraint,active_todo|active_todo|active_todo|fact_context|fact_context|fact_context|fact_context|fact_context|fact_context|fact_context,0.2813|0.208381|0.111129|0.065974|0.055392|0.05414|0.051702|0.049783|0.048992|0.046616,v3u001_m0001|v3u001_m0002,v3u001_e001,1.0,1.0,1.0,1.0,,0.0,,0.0,,0.0,,1.0,0.0,,0.0,1.0,243
10,wo_decay,v3u001,v3u001_q003,task,task_due,domain_wrong_urgent,"What is due for thesis_ablation_report_01, ignoring urgent visa_renewal_forms_01 items?",v3u001_m0001|v3u001_m0002|v3u001_m0003|v3u001_m0032|v3u001_m0033|v3u001_m0034|v3u001_m0015|v3u001_m0035|v3u001_m0017|v3u001_m0018,v3u001_e001|v3u001_e001|v3u001_e001|v3u001_e007|v3u001_e007|v3u001_e007|v3u001_e003|v3u001_e007|v3u001_e003|v3u001_e003,todo|todo|todo|fact|dependency|constraint|status_update|fact|fact|constraint,active_todo|active_todo|active_todo|fact_context|fact_context|fact_context|fact_context|fact_context|fact_context|fact_context,0.585948|0.434059|0.231482|0.145824|0.136896|0.130944|0.127968|0.127968|0.122016|0.116064,v3u001_m0001|v3u001_m0002,v3u001_e001,1.0,1.0,1.0,1.0,,0.0,,0.0,,0.0,,1.0,0.0,,0.0,1.0,225
10,wo_role_matrix,v3u001,v3u001_q003,task,task_due,domain_wrong_urgent,"What is due for thesis_ablation_report_01, ignoring urgent visa_renewal_forms_01 items?",v3u001_m0013|v3u001_m0014|v3u001_m0016|v3u001_m0001|v3u001_m0028|v3u001_m0015|v3u001_m0004|v3u001_m0005|v3u001_m0029|v3u001_m0018,v3u001_e003|v3u001_e003|v3u001_e003|v3u001_e001|v3u001_e006|v3u001_e003|v3u001_e001|v3u001_e001|v3u001_e006|v3u001_e003,todo|todo|status_update|todo|status_update|status_update|dependency|constraint|dependency|constraint,completed_todo|completed_todo|fact_context|active_todo|fact_context|fact_context|fact_context|fact_context|fact_context|fact_context,0.666925|0.603737|0.589956|0.585948|0.576904|0.569665|0.563873|0.5324|0.531036|0.500194,v3u001_m0001|v3u001_m0002,v3u001_e001,0.5,0.3031610197508214,0.0,0.5,,0.6666666666666666,,0.0,,0.2,,0.3333333333333333,0.0,,0.0,1.0,256
10,wo_domain_gate,v3u001,v3u001_q003,task,task_due,domain_wrong_urgent,"What is due for thesis_ablation_report_01, ignoring urgent visa_renewal_forms_01 items?",v3u001_m0001|v3u001_m0007|v3u001_m0002|v3u001_m0008|v3u001_m0003|v3u001_m0016|v3u001_m0009|v3u001_m0028|v3u001_m0015|v3u001_m0004,v3u001_e001|v3u001_e002|v3u001_e001|v3u001_e002|v3u001_e001|v3u001_e003|v3u001_e002|v3u001_e006|v3u001_e003|v3u001_e001,todo|todo|todo|todo|todo|status_update|status_update|status_update|status_update|dependency,active_todo|active_todo|active_todo|active_todo|active_todo|fact_context|fact_context|fact_context|fact_context|fact_context,0.48829|0.408147|0.361716|0.341449|0.192902|0.098326|0.09672|0.096151|0.094944|0.093979,v3u001_m0001|v3u001_m0002,v3u001_e001,1.0,0.9385574520455129,1.0,1.0,,0.0,,0.3,,0.0,,1.0,0.2,,0.0,1.0,238
10,wo_tmt_condition,v3u001,v3u001_q003,task,task_due,domain_wrong_urgent,"What is due for thesis_ablation_report_01, ignoring urgent visa_renewal_forms_01 items?",v3u001_m0001|v3u001_m0002|v3u001_m0003|v3u001_m0016|v3u001_m0028|v3u001_m0015|v3u001_m0004|v3u001_m0005|v3u001_m0029|v3u001_m0018,v3u001_e001|v3u001_e001|v3u001_e001|v3u001_e003|v3u001_e006|v3u001_e003|v3u001_e001|v3u001_e001|v3u001_e006|v3u001_e003,todo|todo|todo|status_update|status_update|status_update|dependency|constraint|dependency|constraint,active_todo|active_todo|active_todo|fact_context|fact_context|fact_context|fact_context|fact_context|fact_context|fact_context,0.585948|0.434059|0.231482|0.117991|0.115381|0.113933|0.112775|0.10648|0.106207|0.100039,v3u001_m0001|v3u001_m0002,v3u001_e001,1.0,1.0,1.0,1.0,,0.0,,0.0,,0.0,,1.0,0.0,,0.0,1.0,258
10,wo_eisenhower,v3u001,v3u001_q003,task,task_due,domain_wrong_urgent,"What is due for thesis_ablation_report_01, ignoring urgent visa_renewal_forms_01 items?",v3u001_m0001|v3u001_m0002|v3u001_m0016|v3u001_m0028|v3u001_m0015|v3u001_m0004|v3u001_m0005|v3u001_m0029|v3u001_m0018|v3u001_m0006,v3u001_e001|v3u001_e001|v3u001_e003|v3u001_e006|v3u001_e003|v3u001_e001|v3u001_e001|v3u001_e006|v3u001_e003|v3u001_e001,todo|todo|status_update|status_update|status_update|dependency|constraint|dependency|constraint|fact,active_todo|active_todo|fact_context|fact_context|fact_context|fact_context|fact_context|fact_context|fact_context|fact_context,0.585948|0.247394|0.117991|0.115381|0.113933|0.112775|0.10648|0.106207|0.100039|0.099287,v3u001_m0001|v3u001_m0002,v3u001_e001,1.0,1.0,1.0,1.0,,0.0,,0.0,,0.0,,1.0,0.0,,0.0,1.0,250
5,full_core_v2,v3u001,v3u001_q004,task,task_due,penalty_completed_task,What open thesis_ablation_report_01 evidence_table work remains unfinished?,v3u001_m0001|v3u001_m0002|v3u001_m0003|v3u001_m0016|v3u001_m0028,v3u001_e001|v3u001_e001|v3u001_e001|v3u001_e003|v3u001_e006,todo|todo|todo|status_update|status_update,active_todo|active_todo|active_todo|fact_context|fact_context,0.585948|0.434059|0.231482|0.117991|0.115381,v3u001_m0001|v3u001_m0016,v3u001_e001|v3u001_e003,1.0,0.9060254355346823,1.0,1.0,1.0,0.0,,0.0,,0.0,,1.0,0.0,,0.0,1.0,124
5,wo_embedding,v3u001,v3u001_q004,task,task_due,penalty_completed_task,What open thesis_ablation_report_01 evidence_table work remains unfinished?,v3u001_m0001|v3u001_m0002|v3u001_m0003|v3u001_m0016|v3u001_m0018,v3u001_e001|v3u001_e001|v3u001_e001|v3u001_e003|v3u001_e003,todo|todo|todo|status_update|constraint,active_todo|active_todo|active_todo|fact_context|fact_context,0.296124|0.169773|0.090539|0.069938|0.069382,v3u001_m0001|v3u001_m0016,v3u001_e001|v3u001_e003,1.0,0.9060254355346823,1.0,1.0,1.0,0.0,,0.0,,0.0,,1.0,0.0,,0.0,1.0,120
5,wo_decay,v3u001,v3u001_q004,task,task_due,penalty_completed_task,What open thesis_ablation_report_01 evidence_table work remains unfinished?,v3u001_m0001|v3u001_m0002|v3u001_m0003|v3u001_m0032|v3u001_m0033,v3u001_e001|v3u001_e001|v3u001_e001|v3u001_e007|v3u001_e007,todo|todo|todo|fact|dependency,active_todo|active_todo|active_todo|fact_context|fact_context,0.585948|0.434059|0.231482|0.145824|0.136896,v3u001_m0001|v3u001_m0016,v3u001_e001|v3u001_e003,0.5,0.7039180890341347,1.0,1.0,0.0,0.0,,0.0,,0.0,,1.0,0.0,,0.0,1.0,109
5,wo_role_matrix,v3u001,v3u001_q004,task,task_due,penalty_completed_task,What open thesis_ablation_report_01 evidence_table work remains unfinished?,v3u001_m0013|v3u001_m0014|v3u001_m0016|v3u001_m0001|v3u001_m0028,v3u001_e003|v3u001_e003|v3u001_e003|v3u001_e001|v3u001_e006,todo|todo|status_update|todo|status_update,completed_todo|completed_todo|fact_context|active_todo|fact_context,0.666925|0.603737|0.589956|0.585948|0.576904,v3u001_m0001|v3u001_m0016,v3u001_e001|v3u001_e003,1.0,0.5378003827621997,0.0,1.0,1.0,0.6666666666666666,,0.0,,0.4,,0.3333333333333333,0.0,,0.0,1.0,122
5,wo_domain_gate,v3u001,v3u001_q004,task,task_due,penalty_completed_task,What open thesis_ablation_report_01 evidence_table work remains unfinished?,v3u001_m0001|v3u001_m0007|v3u001_m0002|v3u001_m0003|v3u001_m0008,v3u001_e001|v3u001_e002|v3u001_e001|v3u001_e001|v3u001_e002,todo|todo|todo|todo|todo,active_todo|active_todo|active_todo|active_todo|active_todo,0.48829|0.408147|0.361716|0.192902|0.162595,v3u001_m0001|v3u001_m0016,v3u001_e001|v3u001_e003,0.5,0.7039180890341347,1.0,1.0,0.0,0.0,,0.4,,0.0,,1.0,0.4,,0.0,1.0,110
5,wo_tmt_condition,v3u001,v3u001_q004,task,task_due,penalty_completed_task,What open thesis_ablation_report_01 evidence_table work remains unfinished?,v3u001_m0001|v3u001_m0002|v3u001_m0003|v3u001_m0016|v3u001_m0028,v3u001_e001|v3u001_e001|v3u001_e001|v3u001_e003|v3u001_e006,todo|todo|todo|status_update|status_update,active_todo|active_todo|active_todo|fact_context|fact_context,0.585948|0.434059|0.231482|0.117991|0.115381,v3u001_m0001|v3u001_m0016,v3u001_e001|v3u001_e003,1.0,0.9060254355346823,1.0,1.0,1.0,0.0,,0.0,,0.0,,1.0,0.0,,0.0,1.0,124
5,wo_eisenhower,v3u001,v3u001_q004,task,task_due,penalty_completed_task,What open thesis_ablation_report_01 evidence_table work remains unfinished?,v3u001_m0001|v3u001_m0002|v3u001_m0016|v3u001_m0028|v3u001_m0015,v3u001_e001|v3u001_e001|v3u001_e003|v3u001_e006|v3u001_e003,todo|todo|status_update|status_update|status_update,active_todo|active_todo|fact_context|fact_context|fact_context,0.585948|0.247394|0.117991|0.115381|0.113933,v3u001_m0001|v3u001_m0016,v3u001_e001|v3u001_e003,1.0,0.9385574520455129,1.0,1.0,1.0,0.0,,0.0,,0.0,,1.0,0.0,,0.0,1.0,127
10,full_core_v2,v3u001,v3u001_q004,task,task_due,penalty_completed_task,What open thesis_ablation_report_01 evidence_table work remains unfinished?,v3u001_m0001|v3u001_m0002|v3u001_m0003|v3u001_m0016|v3u001_m0028|v3u001_m0015|v3u001_m0004|v3u001_m0005|v3u001_m0029|v3u001_m0018,v3u001_e001|v3u001_e001|v3u001_e001|v3u001_e003|v3u001_e006|v3u001_e003|v3u001_e001|v3u001_e001|v3u001_e006|v3u001_e003,todo|todo|todo|status_update|status_update|status_update|dependency|constraint|dependency|constraint,active_todo|active_todo|active_todo|fact_context|fact_context|fact_context|fact_context|fact_context|fact_context|fact_context,0.585948|0.434059|0.231482|0.117991|0.115381|0.113933|0.112775|0.10648|0.106207|0.100039,v3u001_m0001|v3u001_m0016,v3u001_e001|v3u001_e003,1.0,0.9060254355346823,1.0,1.0,1.0,0.0,,0.0,,0.0,,1.0,0.0,,0.0,1.0,258
10,wo_embedding,v3u001,v3u001_q004,task,task_due,penalty_completed_task,What open thesis_ablation_report_01 evidence_table work remains unfinished?,v3u001_m0001|v3u001_m0002|v3u001_m0003|v3u001_m0016|v3u001_m0018|v3u001_m0015|v3u001_m0028|v3u001_m0004|v3u001_m0029|v3u001_m0006,v3u001_e001|v3u001_e001|v3u001_e001|v3u001_e003|v3u001_e003|v3u001_e003|v3u001_e006|v3u001_e001|v3u001_e006|v3u001_e001,todo|todo|todo|status_update|constraint|status_update|status_update|dependency|dependency|fact,active_todo|active_todo|active_todo|fact_context|fact_context|fact_context|fact_context|fact_context|fact_context|fact_context,0.296124|0.169773|0.090539|0.069938|0.069382|0.062093|0.058311|0.056994|0.053675|0.041144,v3u001_m0001|v3u001_m0016,v3u001_e001|v3u001_e003,1.0,0.9060254355346823,1.0,1.0,1.0,0.0,,0.0,,0.0,,1.0,0.0,,0.0,1.0,240
10,wo_decay,v3u001,v3u001_q004,task,task_due,penalty_completed_task,What open thesis_ablation_report_01 evidence_table work remains unfinished?,v3u001_m0001|v3u001_m0002|v3u001_m0003|v3u001_m0032|v3u001_m0033|v3u001_m0034|v3u001_m0015|v3u001_m0035|v3u001_m0017|v3u001_m0018,v3u001_e001|v3u001_e001|v3u001_e001|v3u001_e007|v3u001_e007|v3u001_e007|v3u001_e003|v3u001_e007|v3u001_e003|v3u001_e003,todo|todo|todo|fact|dependency|constraint|status_update|fact|fact|constraint,active_todo|active_todo|active_todo|fact_context|fact_context|fact_context|fact_context|fact_context|fact_context|fact_context,0.585948|0.434059|0.231482|0.145824|0.136896|0.130944|0.127968|0.127968|0.122016|0.116064,v3u001_m0001|v3u001_m0016,v3u001_e001|v3u001_e003,0.5,0.7039180890341347,1.0,1.0,0.0,0.0,,0.0,,0.0,,1.0,0.0,,0.0,1.0,225
10,wo_role_matrix,v3u001,v3u001_q004,task,task_due,penalty_completed_task,What open thesis_ablation_report_01 evidence_table work remains unfinished?,v3u001_m0013|v3u001_m0014|v3u001_m0016|v3u001_m0001|v3u001_m0028|v3u001_m0015|v3u001_m0004|v3u001_m0005|v3u001_m0029|v3u001_m0018,v3u001_e003|v3u001_e003|v3u001_e003|v3u001_e001|v3u001_e006|v3u001_e003|v3u001_e001|v3u001_e001|v3u001_e006|v3u001_e003,todo|todo|status_update|todo|status_update|status_update|dependency|constraint|dependency|constraint,completed_todo|completed_todo|fact_context|active_todo|fact_context|fact_context|fact_context|fact_context|fact_context|fact_context,0.666925|0.603737|0.589956|0.585948|0.576904|0.569665|0.563873|0.5324|0.531036|0.500194,v3u001_m0001|v3u001_m0016,v3u001_e001|v3u001_e003,1.0,0.5378003827621997,0.0,1.0,1.0,0.6666666666666666,,0.0,,0.2,,0.3333333333333333,0.0,,0.0,1.0,256
10,wo_domain_gate,v3u001,v3u001_q004,task,task_due,penalty_completed_task,What open thesis_ablation_report_01 evidence_table work remains unfinished?,v3u001_m0001|v3u001_m0007|v3u001_m0002|v3u001_m0003|v3u001_m0008|v3u001_m0016|v3u001_m0009|v3u001_m0028|v3u001_m0015|v3u001_m0004,v3u001_e001|v3u001_e002|v3u001_e001|v3u001_e001|v3u001_e002|v3u001_e003|v3u001_e002|v3u001_e006|v3u001_e003|v3u001_e001,todo|todo|todo|todo|todo|status_update|status_update|status_update|status_update|dependency,active_todo|active_todo|active_todo|active_todo|active_todo|fact_context|fact_context|fact_context|fact_context|fact_context,0.48829|0.408147|0.361716|0.192902|0.162595|0.098326|0.09672|0.096151|0.094944|0.093979,v3u001_m0001|v3u001_m0016,v3u001_e001|v3u001_e003,1.0,0.8710785440003369,1.0,1.0,1.0,0.0,,0.3,,0.0,,1.0,0.2,,0.0,1.0,238
10,wo_tmt_condition,v3u001,v3u001_q004,task,task_due,penalty_completed_task,What open thesis_ablation_report_01 evidence_table work remains unfinished?,v3u001_m0001|v3u001_m0002|v3u001_m0003|v3u001_m0016|v3u001_m0028|v3u001_m0015|v3u001_m0004|v3u001_m0005|v3u001_m0029|v3u001_m0018,v3u001_e001|v3u001_e001|v3u001_e001|v3u001_e003|v3u001_e006|v3u001_e003|v3u001_e001|v3u001_e001|v3u001_e006|v3u001_e003,todo|todo|todo|status_update|status_update|status_update|dependency|constraint|dependency|constraint,active_todo|active_todo|active_todo|fact_context|fact_context|fact_context|fact_context|fact_context|fact_context|fact_context,0.585948|0.434059|0.231482|0.117991|0.115381|0.113933|0.112775|0.10648|0.106207|0.100039,v3u001_m0001|v3u001_m0016,v3u001_e001|v3u001_e003,1.0,0.9060254355346823,1.0,1.0,1.0,0.0,,0.0,,0.0,,1.0,0.0,,0.0,1.0,258
10,wo_eisenhower,v3u001,v3u001_q004,task,task_due,penalty_completed_task,What open thesis_ablation_report_01 evidence_table work remains unfinished?,v3u001_m0001|v3u001_m0002|v3u001_m0016|v3u001_m0028|v3u001_m0015|v3u001_m0004|v3u001_m0005|v3u001_m0029|v3u001_m0018|v3u001_m0006,v3u001_e001|v3u001_e001|v3u001_e003|v3u001_e006|v3u001_e003|v3u001_e001|v3u001_e001|v3u001_e006|v3u001_e003|v3u001_e001,todo|todo|status_update|status_update|status_update|dependency|constraint|dependency|constraint|fact,active_todo|active_todo|fact_context|fact_context|fact_context|fact_context|fact_context|fact_context|fact_context|fact_context,0.585948|0.247394|0.117991|0.115381|0.113933|0.112775|0.10648|0.106207|0.100039|0.099287,v3u001_m0001|v3u001_m0016,v3u001_e001|v3u001_e003,1.0,0.9385574520455129,1.0,1.0,1.0,0.0,,0.0,,0.0,,1.0,0.0,,0.0,1.0,250
5,full_core_v2,v3u001,v3u001_q005,chat,chat_preference,decay_current_preference,What is the user's current writing_style_01 preference?,v3u001_m0019|v3u001_m0020|v3u001_m0022|v3u001_m0038|v3u001_m0043,v3u001_e004|v3u001_e004|v3u001_e004|v3u001_e008|v3u001_e009,preference|habit|profile|preference|preference,preference|preference|preference|preference|preference,0.645376|0.552054|0.51831|0.331523|0.316935,v3u001_m0019|v3u001_m0020,v3u001_e004,1.0,1.0,1.0,,1.0,,0.0,,0.0,,,,,0.0,,,110
5,wo_embedding,v3u001,v3u001_q005,chat,chat_preference,decay_current_preference,What is the user's current writing_style_01 preference?,v3u001_m0020|v3u001_m0019|v3u001_m0022|v3u001_m0038|v3u001_m0043,v3u001_e004|v3u001_e004|v3u001_e004|v3u001_e008|v3u001_e009,habit|preference|profile|preference|preference,preference|preference|preference|preference|preference,0.414677|0.360855|0.269904|0.21083|0.201553,v3u001_m0019|v3u001_m0020,v3u001_e004,1.0,0.9134015924715543,1.0,,1.0,,0.0,,0.0,,,,,0.0,,,110
5,wo_decay,v3u001,v3u001_q005,chat,chat_preference,decay_current_preference,What is the user's current writing_style_01 preference?,v3u001_m0023|v3u001_m0024|v3u001_m0038|v3u001_m0043|v3u001_m0048,v3u001_e005|v3u001_e005|v3u001_e008|v3u001_e009|v3u001_e010,preference|habit|preference|preference|preference,preference|preference|preference|preference|preference,0.73656|0.69936|0.50592|0.50592|0.50592,v3u001_m0019|v3u001_m0020,v3u001_e004,0.0,0.0,0.0,,0.0,,0.0,,0.4,,,,,0.4,,,110
5,wo_role_matrix,v3u001,v3u001_q005,chat,chat_preference,decay_current_preference,What is the user's current writing_style_01 preference?,v3u001_m0019|v3u001_m0020|v3u001_m0022|v3u001_m0021|v3u001_m0038,v3u001_e004|v3u001_e004|v3u001_e004|v3u001_e004|v3u001_e008,preference|habit|profile|constraint|preference,preference|preference|preference|fact_context|preference,0.645376|0.552054|0.51831|0.51801|0.331523,v3u001_m0019|v3u001_m0020,v3u001_e004,1.0,1.0,1.0,,1.0,,0.0,,0.0,,,,,0.0,,,108
5,wo_domain_gate,v3u001,v3u001_q005,chat,chat_preference,decay_current_preference,What is the user's current writing_style_01 preference?,v3u001_m0019|v3u001_m0020|v3u001_m0022|v3u001_m0038|v3u001_m0043,v3u001_e004|v3u001_e004|v3u001_e004|v3u001_e008|v3u001_e009,preference|habit|profile|preference|preference,preference|preference|preference|preference|preference,0.537813|0.460045|0.431925|0.276269|0.264113,v3u001_m0019|v3u001_m0020,v3u001_e004,1.0,1.0,1.0,,1.0,,0.0,,0.0,,,,,0.0,,,110
5,wo_tmt_condition,v3u001,v3u001_q005,chat,chat_preference,decay_current_preference,What is the user's current writing_style_01 preference?,v3u001_m0019|v3u001_m0020|v3u001_m0022|v3u001_m0038|v3u001_m0043,v3u001_e004|v3u001_e004|v3u001_e004|v3u001_e008|v3u001_e009,preference|habit|profile|preference|preference,preference|preference|preference|preference|preference,0.645376|0.552054|0.51831|0.331523|0.316935,v3u001_m0019|v3u001_m0020,v3u001_e004,1.0,1.0,1.0,,1.0,,0.0,,0.0,,,,,0.0,,,110
5,wo_eisenhower,v3u001,v3u001_q005,chat,chat_preference,decay_current_preference,What is the user's current writing_style_01 preference?,v3u001_m0019|v3u001_m0020|v3u001_m0022|v3u001_m0038|v3u001_m0043,v3u001_e004|v3u001_e004|v3u001_e004|v3u001_e008|v3u001_e009,preference|habit|profile|preference|preference,preference|preference|preference|preference|preference,0.645376|0.552054|0.51831|0.331523|0.316935,v3u001_m0019|v3u001_m0020,v3u001_e004,1.0,1.0,1.0,,1.0,,0.0,,0.0,,,,,0.0,,,110
10,full_core_v2,v3u001,v3u001_q005,chat,chat_preference,decay_current_preference,What is the user's current writing_style_01 preference?,v3u001_m0019|v3u001_m0020|v3u001_m0022|v3u001_m0038|v3u001_m0043|v3u001_m0048|v3u001_m0053|v3u001_m0021|v3u001_m0058|v3u001_m0023,v3u001_e004|v3u001_e004|v3u001_e004|v3u001_e008|v3u001_e009|v3u001_e010|v3u001_e011|v3u001_e004|v3u001_e012|v3u001_e005,preference|habit|profile|preference|preference|preference|preference|constraint|preference|preference,preference|preference|preference|preference|preference|preference|preference|fact_context|preference|preference,0.645376|0.552054|0.51831|0.331523|0.316935|0.289657|0.260785|0.259005|0.211388|0.150402,v3u001_m0019|v3u001_m0020,v3u001_e004,1.0,1.0,1.0,,1.0,,0.0,,0.3,,,,,0.3,,,220
10,wo_embedding,v3u001,v3u001_q005,chat,chat_preference,decay_current_preference,What is the user's current writing_style_01 preference?,v3u001_m0020|v3u001_m0019|v3u001_m0022|v3u001_m0038|v3u001_m0043|v3u001_m0048|v3u001_m0053|v3u001_m0058|v3u001_m0021|v3u001_m0063,v3u001_e004|v3u001_e004|v3u001_e004|v3u001_e008|v3u001_e009|v3u001_e010|v3u001_e011|v3u001_e012|v3u001_e004|v3u001_e013,habit|preference|profile|preference|preference|preference|preference|preference|constraint|preference,preference|preference|preference|preference|preference|preference|preference|preference|fact_context|preference,0.414677|0.360855|0.269904|0.21083|0.201553|0.184206|0.165845|0.134431|0.101304|0.092393,v3u001_m0019|v3u001_m0020,v3u001_e004,1.0,0.9134015924715543,1.0,,1.0,,0.0,,0.3,,,,,0.3,,,218
10,wo_decay,v3u001,v3u001_q005,chat,chat_preference,decay_current_preference,What is the user's current writing_style_01 preference?,v3u001_m0023|v3u001_m0024|v3u001_m0038|v3u001_m0043|v3u001_m0048|v3u001_m0053|v3u001_m0058|v3u001_m0063|v3u001_m0068|v3u001_m0073,v3u001_e005|v3u001_e005|v3u001_e008|v3u001_e009|v3u001_e010|v3u001_e011|v3u001_e012|v3u001_e013|v3u001_e014|v3u001_e015,preference|habit|preference|preference|preference|preference|preference|preference|preference|preference,preference|preference|preference|preference|preference|preference|preference|preference|preference|preference,0.73656|0.69936|0.50592|0.50592|0.50592|0.50592|0.50592|0.50592|0.50592|0.50592,v3u001_m0019|v3u001_m0020,v3u001_e004,0.0,0.0,0.0,,0.0,,0.0,,0.7,,,,,0.7,,,220
10,wo_role_matrix,v3u001,v3u001_q005,chat,chat_preference,decay_current_preference,What is the user's current writing_style_01 preference?,v3u001_m0019|v3u001_m0020|v3u001_m0022|v3u001_m0021|v3u001_m0038|v3u001_m0043|v3u001_m0048|v3u001_m0053|v3u001_m0058|v3u001_m0023,v3u001_e004|v3u001_e004|v3u001_e004|v3u001_e004|v3u001_e008|v3u001_e009|v3u001_e010|v3u001_e011|v3u001_e012|v3u001_e005,preference|habit|profile|constraint|preference|preference|preference|preference|preference|preference,preference|preference|preference|fact_context|preference|preference|preference|preference|preference|preference,0.645376|0.552054|0.51831|0.51801|0.331523|0.316935|0.289657|0.260785|0.211388|0.150402,v3u001_m0019|v3u001_m0020,v3u001_e004,1.0,1.0,1.0,,1.0,,0.0,,0.3,,,,,0.3,,,220
